SRA	run_id	depth_category	artifact_group	artifact_name	source_path	destination_path	operation	status	rows_written	notes
ERR10619300	run_2026_05_27_172531	median	table	runtime_stage_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/runtime_stage_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/tables/runtime_stage_summary.tsv	subset	ok	13	subset by exact run_id
ERR10619300	run_2026_05_27_172531	median	table	stage_funnel_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/stage_funnel_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/tables/stage_funnel_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619300	run_2026_05_27_172531	median	table	sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/cross_run_tables/sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/tables/sra_run_depth_metadata.tsv	subset	ok	1	subset by exact SRA
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_05_variant_calling_metrics.json	results/run_2026_05_27_172531/metrics/stage_05_variant_calling_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_05_variant_calling_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_06_normalization_metrics.json	results/run_2026_05_27_172531/metrics/stage_06_normalization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_06_normalization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_07_annotation_metrics.json	results/run_2026_05_27_172531/metrics/stage_07_annotation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_07_annotation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_08_partition_metrics.json	results/run_2026_05_27_172531/metrics/stage_08_partition_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_08_partition_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_09_coding_interpretation_metrics.json	results/run_2026_05_27_172531/metrics/stage_09_coding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_09_coding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_10_noncoding_interpretation_metrics.json	results/run_2026_05_27_172531/metrics/stage_10_noncoding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_10_noncoding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_11_prioritization_metrics.json	results/run_2026_05_27_172531/metrics/stage_11_prioritization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_11_prioritization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	metrics_json	stage_12_validation_metrics.json	results/run_2026_05_27_172531/metrics/stage_12_validation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619300/metrics/stage_12_validation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/tables	mkdir	ok	NA	directory ensured
ERR10619309	run_2026_06_02_181024	q1	directory	metrics		docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics	mkdir	ok	NA	directory ensured
ERR10619309	run_2026_06_02_181024	q1	table	provenance_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/provenance_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/tables/provenance_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619309	run_2026_06_02_181024	q1	table	runtime_stage_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/runtime_stage_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/tables/runtime_stage_summary.tsv	subset	ok	13	subset by exact run_id
ERR10619309	run_2026_06_02_181024	q1	table	stage_funnel_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/stage_funnel_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/tables/stage_funnel_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619309	run_2026_06_02_181024	q1	table	sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/cross_run_tables/sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/tables/sra_run_depth_metadata.tsv	subset	ok	1	subset by exact SRA
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_05_variant_calling_metrics.json	results/run_2026_06_02_181024/metrics/stage_05_variant_calling_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_05_variant_calling_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_06_normalization_metrics.json	results/run_2026_06_02_181024/metrics/stage_06_normalization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_06_normalization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_07_annotation_metrics.json	results/run_2026_06_02_181024/metrics/stage_07_annotation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_07_annotation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_08_partition_metrics.json	results/run_2026_06_02_181024/metrics/stage_08_partition_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_08_partition_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_09_coding_interpretation_metrics.json	results/run_2026_06_02_181024/metrics/stage_09_coding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_09_coding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_10_noncoding_interpretation_metrics.json	results/run_2026_06_02_181024/metrics/stage_10_noncoding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_10_noncoding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_11_prioritization_metrics.json	results/run_2026_06_02_181024/metrics/stage_11_prioritization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_11_prioritization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	metrics_json	stage_12_validation_metrics.json	results/run_2026_06_02_181024/metrics/stage_12_validation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619309/metrics/stage_12_validation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/tables	mkdir	ok	NA	directory ensured
ERR10619330	run_2026_06_01_203130	q1	directory	metrics		docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics	mkdir	ok	NA	directory ensured
ERR10619330	run_2026_06_01_203130	q1	table	provenance_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/provenance_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/tables/provenance_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619330	run_2026_06_01_203130	q1	table	runtime_stage_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/runtime_stage_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/tables/runtime_stage_summary.tsv	subset	ok	13	subset by exact run_id
ERR10619330	run_2026_06_01_203130	q1	table	stage_funnel_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/stage_funnel_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/tables/stage_funnel_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619330	run_2026_06_01_203130	q1	table	sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/cross_run_tables/sra_run_depth_metadata.tsv	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/tables/sra_run_depth_metadata.tsv	subset	ok	1	subset by exact SRA
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_05_variant_calling_metrics.json	results/run_2026_06_01_203130/metrics/stage_05_variant_calling_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_05_variant_calling_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_06_normalization_metrics.json	results/run_2026_06_01_203130/metrics/stage_06_normalization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_06_normalization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_07_annotation_metrics.json	results/run_2026_06_01_203130/metrics/stage_07_annotation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_07_annotation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_08_partition_metrics.json	results/run_2026_06_01_203130/metrics/stage_08_partition_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_08_partition_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_09_coding_interpretation_metrics.json	results/run_2026_06_01_203130/metrics/stage_09_coding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_09_coding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_10_noncoding_interpretation_metrics.json	results/run_2026_06_01_203130/metrics/stage_10_noncoding_interpretation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_10_noncoding_interpretation_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_11_prioritization_metrics.json	results/run_2026_06_01_203130/metrics/stage_11_prioritization_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_11_prioritization_metrics.json	copy	ok	NA	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	metrics_json	stage_12_validation_metrics.json	results/run_2026_06_01_203130/metrics/stage_12_validation_metrics.json	docs/case_studies/cross_runs/contrasts/contrast_07_inputs/ERR10619330/metrics/stage_12_validation_metrics.json	copy	ok	NA	copied without renaming or content modification
