SRA	run_id	depth_category	artifact_group	artifact_name	source_path	destination_path	operation	status	rows_written	notes
ERR10619207	run_2026_06_01_124134	q3	table	overlay_gene_coding_frequency_profiles.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_frequency_profiles.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/tables/overlay_gene_coding_frequency_profiles.tsv	subset	ok	479	subset by exact run_id
ERR10619207	run_2026_06_01_124134	q3	table	overlay_gene_coding_functional_impact.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_functional_impact.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/tables/overlay_gene_coding_functional_impact.tsv	subset	ok	599	subset by exact run_id
ERR10619207	run_2026_06_01_124134	q3	table	substrate_dimension_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/substrate_dimension_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/tables/substrate_dimension_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619207	run_2026_06_01_124134	q3	table	gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/cross_run_tables/gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/tables/gene_list_overlay_intersections.tsv	subset	ok	1140	subset by exact run_id
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_1a_validation_routed_epilepsy_mito.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_1a_validation_routed_epilepsy_mito.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_1a_validation_routed_epilepsy_mito.tsv	copy	ok	0	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	copy	ok	6	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_2a_rare_impact_coding_triage_summary.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_2a_rare_impact_coding_triage_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_2a_rare_impact_coding_triage_summary.tsv	copy	ok	9	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_2b_rare_impact_tier2.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_2b_rare_impact_tier2.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_2b_rare_impact_tier2.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_2c_rare_impact_deprioritized.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_2c_rare_impact_deprioritized.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_2c_rare_impact_deprioritized.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_3a_clinvar_supported_deprioritized.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_3a_clinvar_supported_deprioritized.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_3a_clinvar_supported_deprioritized.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_3b_tier3_background_summary.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_3b_tier3_background_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_3b_tier3_background_summary.tsv	copy	ok	26	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	targeted_semantic_buckets	ERR10619207_bucket_4a_representative_noncoding_semantic_exemplars.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/lane_candidate_slices/ERR10619207_bucket_4a_representative_noncoding_semantic_exemplars.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/targeted_semantic_buckets/ERR10619207_bucket_4a_representative_noncoding_semantic_exemplars.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619207	run_2026_06_01_124134	q3	tiered_gene_outputs	tier1_unique_genes.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/unique_genes/ERR10619207_tier1_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/tiered_gene_outputs/tier1_unique_genes.tsv	copy	ok	1	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619207	run_2026_06_01_124134	q3	tiered_gene_outputs	tier2_unique_genes.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/unique_genes/ERR10619207_tier2_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/tiered_gene_outputs/tier2_unique_genes.tsv	copy	ok	7653	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619207	run_2026_06_01_124134	q3	tiered_gene_outputs	tier3_unique_genes.tsv	results/run_2026_06_01_124134/logs/stage12_exploration/unique_genes/ERR10619207_tier3_unique_genes.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619207/sql_outputs/tiered_gene_outputs/tier3_unique_genes.tsv	copy	ok	25640	copied with contract-facing filename; gene_symbol missing values canonicalized to NO_GENE_SYMBOL
ERR10619208	run_2026_05_30_151355	median	directory	figures		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/figures	mkdir	ok	NA	directory ensured
ERR10619208	run_2026_05_30_151355	median	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables	mkdir	ok	NA	directory ensured
ERR10619208	run_2026_05_30_151355	median	directory	targeted_semantic_buckets		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets	mkdir	ok	NA	directory ensured
ERR10619208	run_2026_05_30_151355	median	directory	tiered_gene_outputs		docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/tiered_gene_outputs	mkdir	ok	NA	directory ensured
ERR10619208	run_2026_05_30_151355	median	figure	ERR10619208_f5_interoperability_substrates.png	results/run_2026_05_30_151355/figures/ERR10619208_f5_interoperability_substrates.png	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/figures/ERR10619208_f5_interoperability_substrates.png	copy	ok	NA	copied actual VAP pluralized F5 filename
ERR10619208	run_2026_05_30_151355	median	table	candidate_reviewability_readiness.tsv	docs/case_studies/cross_runs/cross_run_tables/candidate_reviewability_readiness.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/candidate_reviewability_readiness.tsv	subset	ok	7	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	table	overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/overlay_gene_coding_clinical_evidence.tsv	subset	ok	504	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	table	overlay_gene_coding_frequency_profiles.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_frequency_profiles.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/overlay_gene_coding_frequency_profiles.tsv	subset	ok	499	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	table	overlay_gene_coding_functional_impact.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_functional_impact.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/overlay_gene_coding_functional_impact.tsv	subset	ok	624	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	table	substrate_dimension_summary.tsv	docs/case_studies/cross_runs/cross_run_tables/substrate_dimension_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/substrate_dimension_summary.tsv	subset	ok	1	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	table	gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/cross_run_tables/gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/tables/gene_list_overlay_intersections.tsv	subset	ok	1140	subset by exact run_id
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_1a_validation_routed_epilepsy_mito.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_1a_validation_routed_epilepsy_mito.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_1a_validation_routed_epilepsy_mito.tsv	copy	ok	3	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_1b_clinically_contextualized_epilepsy_mito.tsv	copy	ok	6	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_2a_rare_impact_coding_triage_summary.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_2a_rare_impact_coding_triage_summary.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_2a_rare_impact_coding_triage_summary.tsv	copy	ok	9	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
ERR10619208	run_2026_05_30_151355	median	targeted_semantic_buckets	ERR10619208_bucket_2b_rare_impact_tier2.tsv	results/run_2026_05_30_151355/logs/stage12_exploration/lane_candidate_slices/ERR10619208_bucket_2b_rare_impact_tier2.tsv	docs/case_studies/cross_runs/contrasts/contrast_02_inputs/ERR10619208/sql_outputs/targeted_semantic_buckets/ERR10619208_bucket_2b_rare_impact_tier2.tsv	copy	ok	15	copied without renaming; gene_symbol missing values canonicalized to NO_GENE_SYMBOL when present
