sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619281	run_2026_05_27_233524	WES	median	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619281.sidecar_metrics.yaml	788ee0812d77a8c706009d55a0cc04f2f0ce3f2b	3652953a6ac76848b514501324d9be2dc33408bfe6defd1007b8223168aeea03	GRCh38	3151425851	mark_err10619281_sidecar_metrics_auto_render_test
