sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619241	run_2026_06_02_052302	WES	q1	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619241.sidecar_metrics.yaml	c7b91dfccbac609f4766536e42561cd8b6f363c8	48eb42bdbc91bb0f57998b09d122b6625d3dd0b05ac39e1c6e293a60c95ea95f	GRCh38	3151425851	mark_err10619241_sidecar_metrics_auto_render_test
