gene_symbol	n_variants
KLHL26	3
KMT5B	3
KRT16P3	3
KRT18P55	3
KRT8P25	3
L1TD1	3
LAPTM5	3
LASP1	3
LCN1P1	3
LETR1	3
LFNG	3
LIMS2	3
LINC00205	3
LINC00229	3
LINC00334	3
LINC00339	3
LINC00355	3
LINC00412	3
LINC00440	3
LINC00486	3
LINC00504	3
LINC00540	3
LINC00607	3
LINC00630	3
LINC00636	3
LINC00665	3
LINC00680	3
LINC00858	3
LINC00861	3
LINC00869	3
LINC00877	3
LINC00907	3
LINC00910	3
LINC00922	3
LINC00937	3
LINC00960	3
LINC00970	3
LINC01031	3
LINC01056	3
LINC01121	3
LINC01163	3
LINC01164	3
LINC01169	3
LINC01202	3
LINC01204	3
LINC01208	3
LINC01239	3
LINC01250	3
LINC01266	3
LINC01284	3
LINC01299	3
LINC01331	3
LINC01339	3
LINC01346	3
LINC01418	3
LINC01446	3
LINC01470	3
LINC01473	3
LINC01476	3
LINC01483	3
LINC01511	3
LINC01517	3
LINC01556	3
LINC01571	3
LINC01572	3
LINC01582	3
LINC01592	3
LINC01618	3
LINC01625	3
LINC01630	3
LINC01640	3
LINC01643	3
LINC01666	3
LINC01701	3
LINC01712	3
LINC01740	3
LINC01749	3
LINC01755	3
LINC01818	3
LINC01823	3
LINC01828	3
LINC01839	3
LINC01841	3
LINC01885	3
LINC01926	3
LINC01945	3
LINC01977	3
LINC01992	3
LINC01994	3
LINC02008	3
LINC02088	3
LINC02112	3
LINC02198	3
LINC02200	3
LINC02201	3
LINC02220	3
LINC02237	3
LINC02306	3
LINC02307	3
LINC02335	3
LINC02355	3
LINC02384	3
LINC02450	3
LINC02476	3
LINC02490	3
LINC02511	3
LINC02513	3
LINC02542	3
LINC02608	3
LINC02627	3
LINC02661	3
LINC02663	3
LINC02737	3
LINC02755	3
LINC02789	3
LINC02832	3
LINC02851	3
LINC02887	3
LINC02895	3
LINC02901	3
LINC02948	3
LINC02999	3
LINC03011	3
LINC03019	3
LINC03033	3
LINC03041	3
LINC03062	3
LINC03141	3
LLGL2	3
LMCD1-AS1	3
LNCAROD	3
LNCOC1	3
LRCH4	3
LRRC8C-DT	3
LRRFIP1P1	3
LRRN4CL	3
LSM2P1	3
LSM3P3	3
LY6D	3
MAML2	3
MAPRE1	3
MATN2	3
MBNL1	3
MECP2	3
MED15	3
MFSD10	3
MIR193BHG	3
MIR3171HG	3
MIR34AHG	3
MIR4500HG	3
MIR4509-3	3
MIR4527HG	3
MIR497HG	3
MIR9-2HG	3
MIRLET7BHG	3
MMADHC-DT	3
MOSPD3	3
MPV17L2P1	3
MSH2	3
MTCL1	3
MTDHP4	3
MTMR9	3
MUCL1	3
MYO5BP3	3
NBPF21P	3
NBPF25P	3
NDFIP2-AS1	3
NEBL	3
NEPRO-AS1	3
NF2	3
NHSL1-AS1	3
NKAIN4	3
NLRP12	3
NOC2LP2	3
NODAL	3
NPIPA9	3
NR2F1-AS1	3
NRN1L	3
NUTM2B-AS1	3
OR4F28P	3
P3H2-AS1	3
P4HTM	3
PCNT	3
PDE7B-AS1	3
PDGFDDN	3
PDIA6	3
PDIK1L	3
PDXDC2P-NPIPB14P	3
PGBD4P5	3
PKD1L2	3
PLEKHM1P1	3
PLEKHO1	3
PLEKHO2	3
PLPP7	3
PLUT	3
PNMA5	3
POLE4P1	3
POLR2J2	3
POLRMTP1	3
POM121L15P	3
POM121L4P	3
PPCDC	3
PPIA	3
PPIAP53	3
PPP1R2	3
PRAM1	3
PRAME	3
PRAMEF15	3
PRDX3	3
PRR12	3
PSG11-AS1	3
PSMA6P3	3
PTMAP3	3
PTP4A2	3
PTPN23	3
PURPL	3
PVT1	3
PWRN4	3
PYDC2-AS1	3
RALGPS1	3
RASA4	3
RBBP8-AS1	3
RBPJL	3
RCN3	3
RFX1	3
RHOBTB2	3
RIF1	3
RILPL2	3
RN7SL549P	3
RNA5-8SP2	3
RNF223	3
RNF224	3
RNU6-234P	3
RNU6-63P	3
RNU7-22P	3
RNY4P27	3
RORB-AS1	3
RPL23AP7	3
RPL34P27	3
RPL35AP34	3
RPN1	3
RRP9	3
RYBP	3
SAGE4P	3
SALL4P5	3
SCARB1	3
SCN1A-AS1	3
SCOC-AS1	3
SERPINA12	3
SERPINE1	3
SFTA3	3
SFTPA1	3
SHD	3
SIGLEC10	3
SIL1	3
SILC1	3
SLC25A23	3
SLC2A8	3
SLC30A10	3
SLC35G3	3
SLC35G4	3
SLC39A3	3
SLC44A4	3
SLC52A1	3
SLC5A2	3
SLC5A4-AS1	3
SLC7A7	3
SLC8A1-AS1	3
SMIM20	3
SMIM47	3
SMOX	3
SMPD4BP	3
SMTNL2	3
SP2-AS1	3
SP4	3
SPANXA2-OT1	3
SPIN3	3
SPINDOC	3
SPTLC1	3
SRARP	3
SRPK2	3
SSBP3P3	3
SSMEM1	3
STAG1-DT	3
SYCE3	3
TBKBP1	3
TCF19	3
TCF20	3
TCL6	3
TEKT4P2	3
TENM3-AS1	3
TEX26-AS1	3
TEX44	3
TFPI	3
THRB-AS1	3
TIALD	3
TMDD1	3
TMEM14B	3
TMEM191A	3
TMEM202-AS1	3
TMEM271	3
TMIGD1	3
TPRXL	3
TPX2	3
TRBV4-2	3
TRIM16L	3
TROAP	3
TSBP1-AS1	3
TTC39A	3
TTN	3
TUBB2B	3
TWF1P1	3
U6	3
UPK3A	3
UPP2	3
USP41P	3
UTP3	3
VAMP9P	3
VASH1-DT	3
VENTXP1	3
VPS51P12	3
WASH8P	3
WIPF2	3
WWC2-AS2	3
XPO4	3
ZDHHC11	3
ZFHX3-AS1	3
ZFP69B-DT	3
ZKSCAN2-DT	3
ZMYM3	3
ZNF114	3
ZNF286A	3
ZNF460-AS1	3
ZNF469	3
ZNF496-DT	3
ZNF516	3
ZNF677	3
ZNF700	3
ZNF702P	3
ZNF730	3
ZNF77	3
ZNF786	3
ZNF833P	3
ZNF880	3
ZRANB2-DT	3
A2ML1-AS1	2
AACSP1	2
ABCA11P	2
ABCA12	2
ABCB5	2
ACRV1	2
ACTBP9	2
ACTC1	2
ADAMTS10	2
ADAMTS12	2
ADAMTS7P4	2
ADCY10P1	2
ADD3-AS1	2
ADGRE3	2
ADGRE5	2
ADGRG1	2
AFDN-DT	2
AGK-DT	2
AGRP	2
AHNAK2	2
AHSA2P	2
AIMP2	2
AK4P6	2
AK6	2
ALCAM	2
ALDH4A1	2
ALDH9A1	2
ALG1L9P	2
ALKBH5	2
ALOX12P2	2
AMDHD1	2
AMN1	2
ANAPC5	2
ANKRD20A21P	2
ANKRD20A5P	2
ANKRD20A8P	2
ANKRD44	2
ANO7	2
ANP32E	2
ANXA9	2
AP1M2	2
APAF1	2
APOBEC4	2
APOC4	2
APOL5	2
APOO	2
AQP11	2
ARAF	2
ARAP2	2
ARHGAP12	2
ARHGAP21	2
ARHGAP25	2
ARHGAP39	2
ARHGAP42P1	2
ARHGEF18-AS1	2
ARK2N	2
ARMC1	2
ARMC5	2
ARRDC5	2
ARSA	2
ARSH	2
ART1	2
ASAH2B	2
ASH1L	2
ASMER1	2
ASXL2	2
ATAT1	2
ATOX1	2
ATP2B1-AS1	2
ATP5MC1	2
ATP5MC2	2
ATP5MGL	2
ATP6V0C	2
ATP6V1G2	2
ATP8B5P	2
ATP9B	2
ATXN2-AS	2
AURKAIP1	2
AUTS2	2
AZU1	2
B3GNT8	2
B4GALNT1	2
BANP	2
BBC3	2
BBS9	2
BCL9	2
BCS1L	2
BHLHE40-AS1	2
BLOC1S4	2
BMP6	2
BMS1P1	2
BMS1P20	2
BORCS8	2
BRAT1	2
BRD7P7	2
BRI3	2
BSG-AS1	2
BTF3P14	2
BTG1-DT	2
C11ORF52	2
C11ORF86	2
C16ORF89	2
C16ORF95	2
C17ORF113	2
C17ORF114	2
C19ORF38	2
C1D	2
C1QL4	2
C2ORF74-AS1	2
C3ORF33	2
C5ORF22	2
C5ORF67	2
C6ORF132	2
C6ORF62	2
C8ORF44	2
C8ORF82	2
CACFD1	2
CACNG1	2
CACNG2	2
CACNG2-DT	2
CALCRL-AS1	2
CALY	2
CAMLG	2
CAND2	2
CAPN10	2
CAPN7	2
CARM1P1	2
CARMAL	2
CARMIL2P1	2
CASC11	2
CASC2	2
CASKIN1	2
CASS4	2
CAVIN2-AS1	2
CAVIN4	2
CBX7	2
CBY1	2
CBY3	2
CCDC144NL	2
CCDC150	2
CCDC171	2
CCDC175	2
CCDC88B	2
CCL25	2
CCNO	2
CCNT2-AS1	2
CD300LF	2
CD52	2
CD8B	2
CDC45	2
CDH11	2
CDK19	2
CDK6-AS1	2
CDRT15L2	2
CDT1	2
CDX4	2
CELF2-DT	2
CELF5	2
CEMIP	2
CENPE	2
CEP95	2
CES1P1	2
CFAP20DC-DT	2
CFAP44	2
CFAP97D1	2
CFAP97P1	2
CFL1	2
CFTRP3	2
CGB2	2
CGB3	2
CHASERR	2
CHD6	2
CHEK2P3	2
CHKB-DT	2
CHMP1B2P	2
CHMP6	2
CIPC	2
CLDN11	2
CLDN15	2
CLEC12A-AS1	2
CLEC16A	2
CLEC19A	2
CLEC4C	2
CLPS	2
CMKLR2-AS	2
CNN2P7	2
CNN3-DT	2
CNPPD1	2
CNPY2	2
CNTNAP3P2	2
COL1A2	2
COL6A1	2
COL6A5	2
COPS7A	2
COPS8-DT	2
COTL1	2
COX4I2	2
COX6B2	2
COX7A1	2
COX7A2L	2
CPLANE1	2
CPLX1	2
CRACR2A	2
CRHBP	2
CROCC	2
CSN1S2AP	2
CSNK1D	2
CST9LP2	2
CSTF3-DT	2
CT45A11P	2
CTAGE8	2
CTCF	2
CTSC	2
CTSL	2
CTSS	2
CWC15	2
CXCL13	2
CXCL16	2
CXXC4-AS1	2
CYB5D2	2
CYFIP2	2
CYKILR	2
CYP1A1	2
CYP1A2	2
CYS1	2
DACH2	2
DACT2	2
DAP3P1	2
DARS1-AS1	2
DBX2-AS1	2
DCAF12	2
DCAF8L2	2
DDHD1-DT	2
DDX59-AS1	2
DEF6	2
DENND1C	2
DET1	2
DFFA	2
DGKZ	2
DIO2-AS1	2
DIRC3	2
DKKL1P1	2
DLEU1	2
DLG5	2
DLX6-AS1	2
DMBT1L1	2
DMXL1-DT	2
DNA2	2
DNAAF1	2
DNAH7	2
DNAJC12	2
DNASE1	2
DNM1L	2
DOCK8	2
DOT1L	2
DPF1	2
DPH6	2
DRD4	2
DSTN	2
DTX2	2
DTX2P1	2
DUSP12	2
DUSP6	2
DXO	2
DYM	2
DYNAPP3	2
DYNC1H1	2
DYNLL2-DT	2
E2F2	2
ECE1	2
ECE1-AS1	2
ECI2-DT	2
ECM1P1	2
EDF1	2
EEA1	2
EEF1A1P38	2
EEF2	2
EFCAB13-DT	2
EHD1	2
EI24P2	2
EIF1AD	2
EIF3C	2
EIF3LP2	2
EIF4EBP3	2
EMBP1	2
EMC6	2
EMILIN3	2
EML4-AS1	2
ENPP7P14	2
ENPP7P7	2
ENTPD2	2
ENTPD4-DT	2
EPDR1	2
EPS8L1	2
ERFE	2
ERGIC3	2
ESYT2	2
ETFA	2
EVA1C	2
EVA1CP4	2
EVI5	2
EWSAT1	2
F11-AS1	2
F11R	2
FAM107A	2
FAM111B	2
FAM149B1	2
FAM151AP1	2
FAM169BP	2
FAM182A	2
FAM193B-DT	2
FAM209A	2
FAM209B	2
FAM20C	2
FAM220A	2
FAM222B	2
FAM230B	2
FAM242A	2
FAM25A	2
FAM3C2P	2
FAM53A	2
FAM72A	2
FAM76AP1	2
FAM83H	2
FAM86DP	2
FAM88E	2
FAM90A12	2
FANCC	2
FASTKD1	2
FBF1	2
FBXL12	2
FBXO27	2
FBXW10	2
FER1L6-AS2	2
FGD3	2
FGD4	2
FGD5	2
FGFBP3	2
FIRRM	2
FKBP14	2
FKBP9	2
FLG2	2
FLJ40288	2
FLJ43315	2
FMNL1-DT	2
FMO1-AS1	2
FMO6P	2
FNIP1	2
FNTA	2
FOXA3	2
FOXD4L1	2
FOXE3	2
FOXH1	2
FOXO6	2
FTH1	2
FUNDC1	2
FXYD4	2
G2E3-AS1	2
G3BP1	2
GABRA1	2
GAGE2E	2
GAL3ST1	2
GAL3ST2	2
GALC	2
GALNT8	2
GAPDHP24	2
GAPLINC	2
GARNL3	2
GAS2L2	2
GATA4	2
GBA1LP	2
GBGT1	2
GBP2	2
GCC2	2
GCNT2	2
GDAP1	2
GDNF-AS1	2
GEM	2
GEMIN6	2
GFRA1	2
GGN	2
GGTLC2	2
GHDC	2
GIMAP8	2
GIPR	2
GK	2
GLA	2
GNAS	2
GNG12-AS1	2
GNG5	2
GNL2	2
GOLGA2	2
GOLGA2P8	2
GOLGA6L17P	2
GOLGA7B-DT	2
GOLGA8J	2
GOLGA8S	2
GOLIM4	2
GOLPH3	2
GOSR2-DT	2
GOT1-DT	2
GOT2	2
GP1BB	2
GP5	2
GPAT3	2
GPR84-AS1	2
GRAPL-AS1	2
GRB2	2
GRHL1	2
GRHL2-DT	2
GRK3-AS1	2
GRK7	2
GRM4	2
GRXCR2	2
GS1-204I12.4	2
GS1-24F4.2	2
GSK3B-DT	2
GSTT2	2
GTF2B	2
GTF2E2	2
GTF2F2P2	2
GTF2IP2	2
GTF2IP4	2
GTF3A	2
GTF3C6	2
GTPBP3	2
GTSCR1	2
GUSBP11	2
GUSBP5	2
GZMM	2
H1-10-AS1	2
H2BC9	2
H3C13	2
H3C14	2
HAS1	2
HAUS6	2
HCN2	2
HDAC11	2
HDAC2-AS2	2
HEATR1	2
HEBP1	2
HECTD2-AS1	2
HEIH	2
HELB	2
HELZ	2
HILPDA	2
HIVEP1	2
HLA-B	2
HLA-DRA	2
HMMR	2
HMOX1	2
HNF1A-AS1	2
HPR	2
HSD3B2	2
HSP90AA1	2
HSP90AA3P	2
HSPA1B	2
HSPA1L	2
HSPA5	2
HSPD1P4	2
HTR1E	2
HTR3B	2
HTR3D	2
HTT-AS	2
HYAL1	2
HYOU1	2
IARS1	2
ID1	2
IDH2-DT	2
IDH3G	2
IDO2	2
IGF2BP3	2
IGFN1	2
IGHG1	2
IGHV1-69D	2
IGHV4-59	2
IL12RB2	2
IL17REL	2
IL27RA	2
IL6ST	2
IL9RP2	2
ING2-DT	2
INSYN1	2
INTS1	2
IP6K1	2
IQCG	2
IRX3	2
ITFG2-AS1	2
ITGB3	2
JAK3	2
JDP2-AS1	2
