sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619300	run_2026_05_27_172531	WES	median	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619300.sidecar_metrics.yaml	af8f87a40cb698232b20f388ab52b6935ca0309a	da4d62711559fe1ec40460b7a6082bd10943ccdfe636a3fec33442281e8892ad	GRCh38	3151425851	mark_err10619300_sidecar_metrics_auto_render_test
