sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619207	run_2026_06_01_124134	WES	q3	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619207.sidecar_metrics.yaml	e433d7a721be62c2a8d73dfb2733dc6949283028	03d79174a2756aa448c48108fe12044ffdfa1352254269fb0d08d1f0ab92eae2	GRCh38	3151425851	mark_err10619207_sidecar_metrics_auto_render_test
