sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	gene_burden_rank	variant_count	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000100150	DEPDC5	279	1	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000050030	NEXMIF	891	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000103148	NPRL3	380	1	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000144285	SCN1A	98	3	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000099365	STX1B	1059	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000197283	SYNGAP1	104	3	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000196998	WDR45	1136	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000109576	AADAT	218	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000124608	AARS2	30	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000008311	AASS	219	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000183044	ABAT	54	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000154258	ABCA9	55	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000135776	ABCB10	220	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000115657	ABCB6	221	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000131269	ABCB7	456	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000197150	ABCB8	111	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000101986	ABCD1	457	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000173208	ABCD2	458	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000117528	ABCD3	222	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000144827	ABHD10	459	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000106077	ABHD11	223	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000060971	ACAA1	460	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000167315	ACAA2	461	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000275176|ENSG00000278540	ACACA	462	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000076555	ACACB	8	6	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000111271	ACAD10	224	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000240303	ACAD11	463	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000151498	ACAD8	464	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000177646	ACAD9	225	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000115361	ACADL	465	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000117054	ACADM	226	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000122971	ACADS	56	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000196177	ACADSB	227	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000072778	ACADVL	466	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000075239	ACAT1	228	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000110455	ACCS	31	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000131473	ACLY	112	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000100412	ACO2	467	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000102794	ACOD1	468	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000162390	ACOT11	113	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000112304	ACOT13	229	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000119673	ACOT2	57	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000097021	ACOT7	469	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000123130	ACOT9	230	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000162836	ACP6	231	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000167107	ACSF2	470	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000176715	ACSF3	1	10	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000151726	ACSL1	32	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000164398	ACSL6	471	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000166743	ACSM1	114	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000183747	ACSM2A	33	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000066813	ACSM2B	58	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000005187	ACSM3	232	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000215009	ACSM4	233	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000183549	ACSM5	59	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000154930	ACSS1	60	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000111058	ACSS3	472	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000063761	ADCK1	61	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000133597	ADCK2	115	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000173137|ENSG00000285451	ADCK5	473	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000143199	ADCY10	9	6	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000147576	ADHFE1	116	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000135537	AFG1L	474	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000141385	AFG3L2	117	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000006530|ENSG00000262327	AGK	475	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000116771	AGMAT	62	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000026652	AGPAT4	476	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000155189|ENSG00000284980	AGPAT5	477	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000172482	AGXT	118	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000113492	AGXT2	34	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000168710	AHCYL1	478	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000156709	AIFM1	479	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000042286	AIFM2	234	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000183773	AIFM3	235	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000004455	AK2	236	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000147853	AK3	480	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000162433	AK4	237	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000121057	AKAP1	481	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000108599	AKAP10	482	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000198074	AKR1B10	63	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000053371	AKR7A2	238	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000023330	ALAS1	483	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000158578	ALAS2	484	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000059573	ALDH18A1	485	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000137124	ALDH1B1	17	5	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619225	run_2026_05_31_091242	WES	full_pipeline	ENSG00000144908	ALDH1L1	239	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
