sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key	frequency_status	rarity_flag	variant_count
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000154930	ACSS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000063761	ADCK1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000133597	ADCK2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143199	ADCY10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	5
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000147576	ADHFE1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000147576	ADHFE1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000135537	AFG1L	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000141385	AFG3L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116771	AGMAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	5
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116771	AGMAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000172482	AGXT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000113492	AGXT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	6
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000156709	AIFM1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000183773	AIFM3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000162433	AK4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000121057	AKAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000108599	AKAP10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198074	AKR1B10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000053371	AKR7A2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000053371	AKR7A2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000059573	ALDH18A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137124	ALDH1B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000144908	ALDH1L1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	6
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000159423	ALDH4A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000112294	ALDH5A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000143149	ALDH9A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000100601	ALKBH1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000242110	AMACR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	5
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000145020	AMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103254	ANTKMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000213465	ARL2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000184867	ARMCX2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000241837	ATP5PO	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000150756	ATPSCKMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000148090	AUH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000175756	AURKAIP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103507	BCKDK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137875	BCL2L10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000153094	BCL2L11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000099968	BCL2L13	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000129473	BCL2L2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000197580	BCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000197580	BCO2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000015475	BID	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000178074	C2ORF69	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000174928	C3ORF33	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000213563	C8ORF82	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000174990	CA5A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169239	CA5B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000134905	CARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000164305	CASP3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132906	CASP9	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	5
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000121691	CAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000159231	CBR3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000145439	CBR4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137500	CCDC90B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000101391	CDK5RAP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000121289	CEP89	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000159685	CHCHD6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000016391	CHDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000016391	CHDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000111666	CHPT1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000162129	CLPB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000125246	CLYBL	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000134326	CMPK2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168275	COA6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000162377	COA7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000256053	COA8	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000068120	COASY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000068120	COASY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000093010	COMT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000173085	COQ2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132423	COQ3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000119723	COQ6	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000167186	COQ7	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000163050	COQ8A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000123815	COQ8B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000006695	COX10	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000131143	COX4I1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000080819	CPOX	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000021826	CPS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000021826	CPS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000110090	CPT1A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000110090	CPT1A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000157184	CPT2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000095321	CRAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000008405	CRY1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000116791	CRYZ	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103018	CYB5B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000179091	CYC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000160882	CYP11B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000160882	CYP11B1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	missing	missing	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000179142	CYP11B2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000019186	CYP24A1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000180902	D2HGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137992	DBT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000172992	DCAKD	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000182810	DDX28	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000081791	DELE1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000133943	DGLUCY	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000114956	DGUOK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000102967	DHODH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000181192	DHTKD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	6
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000181192	DHTKD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000150768	DLAT	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000119689	DLST	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000137038	DMAC1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000105341	DMAC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132837	DMGDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000138346	DNA2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000007923	DNAJC11	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000205981	DNAJC19	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000176410	DNAJC30	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000168393	DTYMK	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000167264	DUS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000103356	EARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000134463	ECHDC3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	7
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000127884	ECHS1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000198721	ECI2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000115468	EFHD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000006744	ELAC2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000167136	ENDOG	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000167136	ENDOG	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000120915	EPHX2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000132591	ERAL1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000105379	ETFB	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000171503	ETFDH	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000081177	EXD2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000163586	FABP1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000035141	FAM136A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000222011	FAM185A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000177150	FAM210A	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000124098	FAM210B	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	3
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000145982	FARS2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000169710	FASN	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	4
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000138399	FASTKD1	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000124279	FASTKD3	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000215251	FASTKD5	mitocarta	1	mitocarta	True	False	ensembl_gene_id	low_frequency	low_frequency	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000112234	FBXL4	mitocarta	1	mitocarta	True	False	ensembl_gene_id	rare	rare	1
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000267673	FDX2	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
ERR10619208	run_2026_05_30_151355	WES	full_pipeline	ENSG00000161513	FDXR	mitocarta	1	mitocarta	True	False	ensembl_gene_id	common	common	2
