gene_symbol	n_variants
KCNB2	2
KCNH1	2
KCNMA1	2
KDM4B	2
KMO	2
LACTB2	2
LARGE1	2
LDHB	2
LIPT1	2
LYPLAL1	2
MAP2K2	2
MAST4	2
MAVS	2
MCCC1	2
MCCD1	2
MCM3AP	2
MCUB	2
MCUR1	2
MECR	2
MED12	2
MED17	2
METTL4	2
METTL8	2
MFSD8	2
MIGA2	2
MMUT	2
MOGS	2
MPV17L2	2
MRPL18	2
MRPL30	2
MRPS15	2
MRPS35	2
MRS2	2
MTHFD1L	2
MTHFR	2
MTIF2	2
MTR	2
MTRF1L	2
NAGLU	2
NDUFAF1	2
NDUFAF4	2
NDUFC2	2
NDUFS1	2
NDUFV2	2
NDUFV3	2
NF1	2
NLN	2
NOVA2	2
OSGEP	2
PACS1	2
PANK2	2
PARL	2
PDHB	2
PDHX	2
PEX1	2
PGS1	2
PIGB	2
PIGK	2
PIK3R2	2
PINK1	2
PLCB1	2
PMPCB	2
POLG	2
POLR1A	2
POLR3B	2
POMGNT1	2
PPP2R5C	2
PRIMA1	2
PRPF8	2
PXMP2	2
RDH13	2
RECQL4	2
RMDN1	2
RNASET2	2
RPH3A	2
SACS	2
SATB1	2
SCN2A	2
SCO2	2
SERHL2	2
SETD9	2
SLC12A5	2
SLC25A48	2
SLC25A52	2
SNW1	2
SPHKAP	2
SPTBN4	2
SPTLC2	2
SRCAP	2
STARD7	2
STYXL1	2
SUCLG2	2
SYNJ1	2
TAMM41	2
TDP2	2
TELO2	2
TET3	2
TFB2M	2
THEM4	2
THG1L	2
TIMM17A	2
TIMMDC1	2
TOP1MT	2
TRNT1	2
TSEN15	2
UBR5	2
UCP3	2
UGDH	2
UQCRFS1	2
VARS1	2
VPS13D	2
YARS2	2
ZMYND8	2
ZNF148	2
AADAT	1
AARS1	1
AASS	1
ABCB6	1
ABCD1	1
ABCD3	1
ABHD11	1
ABHD16A	1
ACAD11	1
ACAD9	1
ACADM	1
ACADSB	1
ACLY	1
ACO2	1
ACOT2	1
ACOT9	1
ACSM2A	1
ADARB1	1
ADCY5	1
ADGRL1	1
AFF3	1
AFG1L	1
AGA	1
AGPAT5	1
AIFM2	1
AIFM3	1
AKR1B10	1
ALDH3A2	1
ALG1	1
ALG12	1
ALG6	1
ALG9	1
ALPL	1
AMPD2	1
ANKH	1
AP2M1	1
AP4B1	1
APC2	1
ARID1A	1
ARID1B	1
ARMCX2	1
ARSA	1
ASAH1	1
ASH1L	1
ATP1A3	1
ATP2B1	1
ATP5PO	1
ATPSCKMT	1
ATRX	1
AUTS2	1
BAD	1
BAIAP2	1
BCAT2	1
BCKDK	1
BCL11A	1
BCL2L10	1
BCL2L11	1
BCL2L13	1
BPHL	1
C19ORF12	1
C1QBP	1
C3ORF33	1
CACNA1C	1
CACNA1D	1
CACNA1G	1
CAMTA1	1
CAPZA2	1
CASP3	1
CCM2	1
CCND2	1
CCT6A	1
CDC42BPB	1
CELF4	1
CERT1	1
CHD3	1
CHDH	1
CIC	1
CLCN4	1
CLCN6	1
CLPP	1
CLYBL	1
CMC2	1
CNPY3	1
COA6	1
COQ5	1
COQ7	1
COQ8B	1
COX4I1	1
COX8A	1
CPLX1	1
CPOX	1
CPT1A	1
CRAT	1
CRELD1	1
CRY1	1
CYC1	1
CYFIP2	1
DAG1	1
DAP3	1
DBT	1
DDC	1
DDX39B	1
DEAF1	1
DELE1	1
DENND5A	1
DGLUCY	1
DHCR24	1
DHDDS	1
DHODH	1
DHRS4	1
DHX9	1
DLD	1
DLL1	1
DMRTA2	1
DNAJC15	1
DNMT3A	1
DPAGT1	1
DPM1	1
DTYMK	1
DUT	1
DYRK1A	1
ECI2	1
EED	1
EFTUD2	1
EIF2S3	1
EMC10	1
EPB41L3	1
EPHX2	1
EPM2A	1
ERAL1	1
ERMARD	1
ETFB	1
ETFDH	1
ETHE1	1
EXD2	1
EXOSC3	1
FA2H	1
FARS2	1
FBXW7	1
FDXR	1
FGF12	1
FIG4	1
FMC1	1
FPGS	1
FRMD5	1
FUCA1	1
FXN	1
GABRA1	1
GABRB3	1
GABRD	1
GABRG2	1
GAD1	1
GATB	1
GATM	1
GCDH	1
GLB1	1
GLI3	1
GLUL	1
GLYAT	1
GNAI1	1
GNAO1	1
GPAT2	1
GRHPR	1
GRIA1	1
GRIA2	1
GRIA3	1
GRIN1	1
GRN	1
GRSF1	1
GSTZ1	1
GTF3C3	1
GTPBP2	1
HADH	1
HCFC1	1
HDAC8	1
HEXB	1
HINT1	1
HINT3	1
HLCS	1
HMGCL	1
HSDL1	1
HSPA9	1
HSPD1	1
HTATIP2	1
IBA57	1
IDH3A	1
IDH3B	1
INTS11	1
ISOC2	1
ITGB4	1
KARS1	1
KATNB1	1
KCNA2	1
KCNA6	1
KCNB1	1
KCND1	1
KCNH5	1
KCNQ5	1
KCNT2	1
KCTD3	1
KDM2A	1
KICS2	1
KIF1A	1
KIF5B	1
KIF5C	1
KIFBP	1
KMT2A	1
KPTN	1
L2HGDH	1
LAP3	1
LETM1	1
LETMD1	1
LGI1	1
LIPT2	1
LMNB2	1
LRPPRC	1
LRRC7	1
LYST	1
MADD	1
MAF	1
MAOB	1
MBD5	1
MBOAT7	1
MCCC2	1
MCEE	1
MCU	1
MDH2	1
ME3	1
MECP2	1
MED23	1
MED27	1
METTL15	1
MFF	1
MGME1	1
MICOS10	1
MICU3	1
MIPEP	1
MMADHC	1
MPC2	1
MRPL11	1
MRPL14	1
MRPL17	1
MRPL32	1
MRPL37	1
MRPL52	1
MRPL53	1
MRPL9	1
MRPS10	1
MRPS21	1
MRPS22	1
MRPS30	1
MRPS34	1
MT-ATP6	1
MT-ND1	1
MT-ND2	1
MT-ND5	1
MTARC1	1
MTCH1	1
MTERF1	1
MTERF2	1
MTFMT	1
MTG2	1
MTPAP	1
MTRF1	1
MTX3	1
MYO19	1
MYT1L	1
NBR1	1
NCKAP1	1
NDUFA6	1
NDUFAF6	1
NDUFB7	1
NDUFS4	1
NFU1	1
NGLY1	1
NHLRC1	1
NHLRC2	1
NIPSNAP1	1
NIPSNAP3A	1
NNT	1
NPRL3	1
NRROS	1
NRXN1	1
NSDHL	1
NSF	1
NSUN2	1
NSUN4	1
NT5DC3	1
NTRK2	1
NUDT13	1
NUDT19	1
NUDT6	1
OAT	1
OPA3	1
OSGEPL1	1
OTC	1
OTUD6B	1
OXA1L	1
OXNAD1	1
PDF	1
PDK2	1
PDSS1	1
PEX12	1
PEX2	1
PGAP3	1
PGM2L1	1
PHF21A	1
PHGDH	1
PHYH	1
PIF1	1
PIGC	1
PIGO	1
PIGQ	1
PIGT	1
PIGU	1
PIP5K1C	1
PLSCR3	1
PLXNA1	1
PMPCA	1
PNKP	1
POMGNT2	1
PPFIA3	1
PPFIBP1	1
PRDM8	1
PRDX3	1
PRDX5	1
PRDX6	1
PRELID1	1
PRIMPOL	1
PRNP	1
PRODH2	1
PRORP	1
PRRT2	1
PRSS35	1
PRUNE1	1
PSAT1	1
PTCH1	1
PTGES2	1
PUM1	1
PYCR1	1
PYCR2	1
PYURF	1
QDPR	1
RAB3GAP2	1
RALGAPA1	1
RANBP2	1
RCC1L	1
RFK	1
RFT1	1
RHOBTB2	1
RHOT2	1
RNASEH1	1
RNF13	1
RORA	1
RPS6KA3	1
RPUSD3	1
RUSC2	1
SAMD12	1
SATB2	1
SCAF4	1
SCN1B	1
SCP2	1
SDHA	1
SDHAF1	1
SDHAF4	1
SDHB	1
SEPSECS	1
SFXN1	1
SHANK3	1
SHMT2	1
SIRT3	1
SIRT5	1
SIX3	1
SLC16A2	1
SLC19A3	1
SLC25A12	1
SLC25A13	1
SLC25A15	1
SLC25A19	1
SLC25A25	1
SLC25A27	1
SLC25A31	1
SLC25A37	1
SLC25A38	1
SLC25A41	1
SLC25A43	1
SLC25A45	1
SLC25A51	1
SLC5A6	1
SLC6A1	1
SLC7A6OS	1
SLC8B1	1
SMARCA4	1
SMIM8	1
SND1	1
SPATA19	1
SPATA20	1
SPTBN1	1
SQOR	1
STEEP1	1
STOM	1
STX1A	1
SUGCT	1
SUMF1	1
SUOX	1
SURF1	1
SYNGAP1	1
SYNJ2BP	1
SYT1	1
TAF1C	1
TAF8	1
TAOK1	1
TBC1D2B	1
TBCK	1
TBX19	1
TCF4	1
TFAM	1
TFB1M	1
TIMM13	1
TLK2	1
TMEM106B	1
TMEM186	1
TNRC6A	1
TOMM34	1
TOMM40	1
TOMM5	1
TPK1	1
TRAP1	1
TRIP12	1
TRMT10C	1
TRPM6	1
TRRAP	1
TSC1	1
TSPO	1
TTC5	1
TUBB	1
TUBB2A	1
TUBB4A	1
TUBG1	1
U2AF2	1
UBTF	1
UCP2	1
UFSP2	1
UQCC1	1
USP30	1
VDAC2	1
VLDLR	1
VPS13A	1
VPS4A	1
WARS2	1
WASHC4	1
WDR26	1
YEATS2	1
YWHAE	1
YWHAG	1
ZMYND11	1
ZSWIM6	1
