sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619330	run_2026_06_01_203130	WES	q1	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619330.sidecar_metrics.yaml	7cfb201e249d9c3db8bd00b844f21a36de98c69d	d5618366d89f607b77eec6dd8a9e650f3057440fde6e1bb36eb0e86e4d81f184	GRCh38	3151425851	mark_err10619330_sidecar_metrics_auto_render_test
