gene_symbol	n_variants
REL-DT	4
RELA-DT	4
REXO4	4
RNASEH1-DT	4
RNU6-1085P	4
RNU6-326P	4
RNU6-362P	4
RORB-AS1	4
RPL21P76	4
RPL34P1	4
RPS3	4
RRN3P2	4
SATB1-AS1	4
SEC24B-AS1	4
SELENOW	4
SEMA3F-AS1	4
SH2B2	4
SIAH1	4
SIAH2-AS1	4
SIL1	4
SKA3	4
SLC16A1-AS1	4
SLC2A1-DT	4
SLC30A5	4
SLC35E4	4
SMARCA4	4
SMG1P6	4
SNHG27	4
SOX5	4
SPOCK1	4
SRGAP2C	4
ST7-OT4	4
STAG2	4
SUGT1P3	4
SUZ12P1	4
TACC1P1	4
TBC1D26-AS1	4
THEM7P	4
TIPARP-AS1	4
TMEM202-AS1	4
TPD52	4
TRBV4-2	4
TSC22D1-AS1	4
TUBB8P10	4
TULP4	4
UGT2B11	4
UGT2B7	4
USP41P	4
USP42	4
UTS2R	4
VLDLR-AS1	4
VSTM2B-DT	4
ZNF496-DT	4
ZNF721	4
ABCA11P	3
ABCD1P5	3
ACOT1	3
ACTR3BP5	3
ADAM21P1	3
AFDN	3
AGAP6	3
AGRN	3
AHCTF1	3
AHCTF1P1	3
AHNAK	3
AKAP10	3
AKR1D1	3
AMD1	3
ANAPC1P2	3
ANGPTL4	3
ANKLE2	3
ANKRD30BP2	3
ANKRD7	3
AOX3P	3
APOC2	3
APOLD1	3
APRG1	3
APTR	3
ARHGAP23P1	3
ARHGEF2-AS1	3
ARL14EP-DT	3
ARRDC5	3
ARSA	3
ASB9P1	3
ASS1P9	3
ATP10A-DT	3
ATP1B2	3
ATXN2	3
AVP	3
BCL2A1	3
BLOC1S3	3
BNIP3P13	3
BOLA3P2	3
C10ORF143	3
C18ORF21	3
C1ORF115	3
C3	3
CACFD1	3
CACNA1A	3
CALB1	3
CASTOR3P	3
CAVIN2-AS1	3
CBY1	3
CCDC74A	3
CCL24	3
CCNG2	3
CCNL2	3
CD28	3
CD70	3
CDC27	3
CDC42EP3-AS1	3
CEACAM22P	3
CFAP74	3
CFAP97P1	3
CGB5	3
CHASERR	3
CHEK2P2	3
CHIT1	3
CIBAR1-DT	3
CICP28	3
CICP8	3
CKMT2-AS1	3
CLDN10-AS1	3
CLIP1	3
CMPK1P1	3
CNGA4	3
CREB3L3	3
CRHBP	3
CRIP1P1	3
CRYBB2P1	3
CXCL6	3
CYP4F35P	3
CYP4Z2P	3
DAPK3	3
DARS1-AS1	3
DCAF12-AS1	3
DCPS	3
DDX27	3
DEFB106B	3
DELEC1	3
DENND1C	3
DMC1	3
DNAJC22	3
DNAJC30	3
DNASE1	3
DSCR4	3
DUSP22	3
E2F2	3
E2F4	3
EDF1	3
EEF1A1-AS1	3
EFS	3
EGFEM1P	3
EIF2B5	3
EIF5AL1	3
ELOA-AS1	3
EMILIN3	3
EMX2OS	3
ENPP7P1	3
EPCAM-DT	3
EPG5	3
EPS15-AS1	3
ERVH48-1	3
ETV3L	3
FAH	3
FAIM2	3
FAM110A	3
FAM209B	3
FAM21EP	3
FAM220A	3
FAM230G	3
FAM242A	3
FAM245B	3
FAM66A	3
FAM86EP	3
FAM8A3P	3
FBF1	3
FBLIM1	3
FBXO6	3
FCMR	3
FGF18	3
FGFR4	3
FOS-AS1	3
FUT3	3
GAPDHP20	3
GCNT1	3
GIGYF1	3
GINS3	3
GJD3	3
GLDC	3
GNG12-AS1	3
GOLGA2P9	3
GOLGA6L2	3
GOLGA6L6	3
GOLGA8DP	3
GPIHBP1	3
GRID2IP	3
GRM5P1	3
GTF2IP2	3
GTF3A	3
GTF3C6	3
H2AZ2-DT	3
HAS2-AS1	3
HDAC2-AS2	3
HEATR3	3
HMGB1P48	3
HNRNPL	3
HRNR	3
HSD17B6	3
HSF1	3
ICAM2	3
ICAM5	3
IFT140	3
IL17RE	3
IL2RA	3
INTS15	3
INTS6-AS1	3
INTS8	3
IPO11	3
ITGB5	3
ITPR3	3
JOSD2	3
JUN-DT	3
KANSL3	3
KCNA4	3
KCNK7	3
KCNMB2-AS1	3
KDM2B-DT	3
KIR2DL4	3
KMT5C	3
KRT18P25	3
KRT18P41	3
LAIR2	3
LALTOP	3
LILRA4	3
LILRB5	3
LINC00159	3
LINC00355	3
LINC00378	3
LINC00466	3
LINC00469	3
LINC00471	3
LINC00479	3
LINC00501	3
LINC00507	3
LINC00603	3
LINC00609	3
LINC00621	3
LINC00639	3
LINC00649	3
LINC00861	3
LINC00877	3
LINC00924	3
LINC00941	3
LINC00973	3
LINC00989	3
LINC00992	3
LINC01013	3
LINC01019	3
LINC01169	3
LINC01205	3
LINC01239	3
LINC01249	3
LINC01250	3
LINC01252	3
LINC01264	3
LINC01297	3
LINC01300	3
LINC01339	3
LINC01340	3
LINC01344	3
LINC01346	3
LINC01356	3
LINC01411	3
LINC01451	3
LINC01498	3
LINC01508	3
LINC01518	3
LINC01588	3
LINC01605	3
LINC01622	3
LINC01634	3
LINC01798	3
LINC01801	3
LINC01883	3
LINC01909	3
LINC01924	3
LINC01926	3
LINC01950	3
LINC01965	3
LINC01968	3
LINC02054	3
LINC02079	3
LINC02109	3
LINC02200	3
LINC02297	3
LINC02328	3
LINC02373	3
LINC02384	3
LINC02389	3
LINC02408	3
LINC02428	3
LINC02444	3
LINC02449	3
LINC02507	3
LINC02552	3
LINC02603	3
LINC02607	3
LINC02642	3
LINC02643	3
LINC02652	3
LINC02694	3
LINC02712	3
LINC02765	3
LINC02773	3
LINC02779	3
LINC02780	3
LINC02798	3
LINC02814	3
LINC02832	3
LINC02842	3
LINC02851	3
LINC02887	3
LINC02901	3
LINC02987	3
LINC02994	3
LINC03002	3
LINC03007	3
LINC03021	3
LINC03050	3
LINC03062	3
LINC03122	3
LINC03131	3
LINC03141	3
LINP1	3
LITATS1	3
LNCARGI	3
LRIG3-DT	3
LRP5	3
LRP6	3
LRRC37A17P	3
LSAMP	3
LUC7L2	3
LUCAT1	3
LYPLAL1-DT	3
MAD2L1-DT	3
MAFTRR	3
MARK2P17	3
MAVS	3
MCF2L	3
MCM7	3
MECP2	3
MED29	3
METRNL	3
MGC27382	3
MIR100HG	3
MIR193BHG	3
MIR2052HG	3
MIR302CHG	3
MIR3976HG	3
MIR4422HG	3
MIR4713HG	3
MIR497HG	3
MIR924HG	3
MIR99AHG	3
MKNK2	3
MKRN2	3
MLIP	3
MMP11	3
MN1	3
MRPL48	3
MRPS10	3
MRPS18A	3
MRPS35P3	3
MSANTD3	3
MSC-AS1	3
MSH2	3
MTCO1P58	3
MTDHP4	3
MTERF1	3
MUC5AC	3
MXRA5Y	3
MYLKP1	3
NAALADL2	3
NAT14	3
NAT8L	3
NBPF1	3
NEBL	3
NKX2-5	3
NLRP2	3
NMRAL1	3
NMRAL2P	3
NOSIP	3
NPAS3	3
NPEPPS	3
NPTXR	3
NR2F2-AS1	3
NRBP2	3
NUP93-DT	3
ODF4	3
OR7E85BP	3
ORMDL2	3
OXA1L-DT	3
P4HTM	3
PARGP1	3
PARP4P1	3
PARP4P2	3
PCDHB6	3
PCMTD1-DT	3
PDE4DIPP8	3
PDILT	3
PDS5A	3
PERM1	3
PEX11G	3
PITX1-AS1	3
PKD1L2	3
PLEKHM1P1	3
PLK1	3
PLSCR3	3
PMM1	3
POLE2	3
POLR3A	3
POM121L2	3
POM121L6P	3
POTEG	3
PPIEL	3
PPP1R16B	3
PRKY	3
PROS2P	3
PRR15-DT	3
PSORS1C2	3
PTCRA	3
PTPMT1	3
PXMP4	3
QKILA	3
RAB5IF	3
RAB8A	3
RABEP2	3
RABGEF1P1	3
RAD52	3
RAP2C-AS1	3
RASGEF1A	3
RBMS3	3
RBMXP2	3
RBMXP5	3
RER1	3
RHOBTB2	3
RLN3	3
RN7SL492P	3
RN7SL843P	3
RNASEH1	3
RNU6-1145P	3
RNU6-1299P	3
RNU6-176P	3
RNU6-189P	3
RPEL1	3
RPH3AL	3
RPL23AP71	3
RPL8P1	3
SAMMSON	3
SCAP	3
SCUBE2	3
SDHAP3	3
SDK1-AS1	3
SERTAD1	3
SIGLEC17P	3
SIRT3	3
SLC12A2-DT	3
SLC16A10	3
SLC25A12	3
SLC25A2	3
SLC29A1	3
SLC33A1	3
SLC38A4-AS1	3
SLC44A3-AS1	3
SLC52A1	3
SLC7A14-AS1	3
SLC9A3P3	3
SLFNL1-AS1	3
SMARCAD1-DT	3
SMIM11P1	3
SMIM12	3
SMIM14	3
SMIM40	3
SMOX	3
SNORD3A	3
SNORD3B-2	3
SNRPA1P1	3
SNRPB	3
SNX8	3
SPACA7	3
SPATA31J1	3
SPDYE3	3
SPECC1P1	3
SPINK14	3
SPPL2A	3
SPRN	3
SRCIN1	3
SRD5A3-AS1	3
SRPK2	3
ST8SIA1	3
STK38	3
SUCLA2	3
SUGT1P4-STRA6LP	3
SULT6B2P	3
SVIL2P	3
SYT11	3
TAF8	3
TAFA5	3
TBC1D16	3
TBCEL	3
TBKBP1	3
TCF12-DT	3
TESC-AS1	3
TGS1	3
THAP7	3
TIA1	3
TMEM128	3
TMEM249	3
TNFRSF6B	3
TNRC6A	3
TPSG1	3
TPST1	3
TPX2	3
TRAF2	3
TRAPPC5	3
TRAV1-1	3
TRIM16	3
TRIM5	3
TRPC6	3
TRPM3	3
TRPV4	3
TSEN54	3
TSGA10IP	3
TSPY1	3
TSPY8	3
TTC28-AS1	3
TUBA1B-AS1	3
TUBB7P	3
TUBB8P5	3
TYMP	3
TYW1B	3
U2	3
UBE2Q2P1	3
UBE2R2-AS1	3
UBXN7	3
UFL1-AS1	3
UPK2	3
UQCRFS1	3
USP17L18	3
USP38-DT	3
USP44	3
VN1R7P	3
VPS13B-DT	3
VWFP1	3
WASH8P	3
WASH9P	3
WASIR2	3
WHAMMP4	3
WT1-AS	3
XACT	3
YEATS2	3
ZER1	3
ZFPM2	3
ZNF106	3
ZNF117	3
ZNF180	3
ZNF285	3
ZNF321P	3
ZNF324	3
ZNF33A	3
ZNF33BP1	3
ZNF442	3
ZNF529-AS1	3
ZNF628	3
ZNF652-AS1	3
ZNF786	3
ZNF790-AS1	3
ZNF815P	3
ZNF833P	3
ZRANB2-DT	3
ZSCAN5A	3
5_8S_RRNA	2
A3GALT2	2
AACS	2
ABCA17P	2
ABCB10P3	2
ABCB5	2
ABCB6	2
ABCC6P1	2
ABCD1P3	2
ACACB	2
ACAD9-DT	2
ACNATP	2
ACOT9	2
ACSL6-AS1	2
ACTG1P17	2
ADAM11	2
ADAM9	2
ADAMTS10	2
ADGRB1	2
AFF3	2
AFF4-DT	2
AFG1L	2
AGAP4	2
AGO4	2
AGT	2
AIF1	2
AIMP2	2
AIP	2
AIRE	2
AK1	2
ALDH1A2	2
ALG1L3P	2
ALG1L9P	2
ALKBH1	2
ALOX15B	2
ALOX15P2	2
ALOX5AP	2
ALPP	2
ALX1	2
ANHX	2
ANKRD10	2
ANKRD30BP1	2
ANKRD36C	2
ANKRD61	2
AP1B1	2
AP1M2	2
AP2A1	2
AP2S1	2
AP3D1	2
APBA3	2
APOH	2
ARAP2	2
ARGLU1-DT	2
ARHGAP25	2
ARHGEF19	2
ARID3A	2
ARMC12	2
ARMH4	2
ARRB2	2
ARSG	2
ASB13	2
ASMER1	2
ASPSCR1	2
ATAD3B	2
ATCAY	2
ATF5	2
ATG7	2
ATMIN	2
ATP1A4	2
ATP6V0C	2
ATP6V0D1-DT	2
ATP8B4	2
ATP9B	2
B3GALT5-AS1	2
B3GAT1-DT	2
BACH1-IT1	2
BANCR	2
BBC3	2
BBOF1	2
BCAS3	2
BCL2L13	2
BEST1	2
BGLAP	2
BICD1	2
BICRAL	2
BIRC5	2
BLTP3B	2
BLTP3B-DT	2
BPIFB4	2
BPNT1	2
BRD7P5	2
BRI3	2
BRSK1	2
BTBD2	2
BTBD8	2
BTF3P5	2
BTN2A3P	2
C10ORF95-AS1	2
C12ORF57	2
C1ORF210	2
C1ORF216	2
C1QTNF7-AS1	2
C2	2
C2CD6	2
C2ORF74-AS1	2
C2ORF92	2
C3ORF85	2
C3P1	2
C4ORF50	2
C5ORF22	2
C5ORF67	2
CABP1	2
CABP4	2
CACNA1B	2
CACNG2-DT	2
CACNG6	2
CAHM	2
CALML3-AS1	2
CAMKK2	2
CAMSAP3	2
CAPNS1	2
CAPZB	2
CARHSP1	2
CASP14	2
CASS4	2
CAST	2
CATSPERD	2
CAVIN4	2
CBR3-AS1	2
CBR4-DT	2
CC2D1B	2
CCDC137	2
CCDC180	2
CCDC184	2
CCDC68	2
CCDC90B-AS1	2
CCDST	2
CCKAR	2
CCL17	2
CCL25	2
CCL5	2
CCM2	2
CCS	2
CD14	2
CD300H	2
CD6	2
CD63	2
CD72	2
CDA	2
CDC25C	2
CDC42BPG	2
CDH2-AS1	2
CDH3	2
CDIPT	2
CDK15	2
CDK5R2-AS1	2
CDK6-AS1	2
CDKL1	2
CDS1	2
CEACAM1	2
CELF6	2
CENPO	2
CENPT	2
CEP68	2
CEP95	2
CES1P1	2
CFTRP3	2
CGGBP1	2
CHADL	2
CHCHD3	2
CHD5	2
CHKB	2
CHMP4C	2
CHRNA5	2
CHRNB4	2
CIB3	2
CIMIP3	2
CISD3	2
CKBP1	2
CKS2	2
CLCNKA	2
CLDN1	2
CLDN8	2
CLIC1P1	2
CLIC3	2
CLPP	2
CLYBL	2
CMTM4	2
CNN2P4	2
CNOT1	2
CNTNAP3	2
COG1	2
COP1-DT	2
COPS8-DT	2
COPZ1	2
COPZ2	2
COX10	2
COX16	2
COX16P1	2
COX4I1	2
COX6CP11	2
COX8A	2
CPNE7	2
CPSF4L	2
CRB2	2
CREB3L4	2
CREBL2	2
CRISP1	2
CRK	2
CROCCP5	2
CRTC3-AS1	2
CRYBA2	2
CRYBB2	2
CRYGN	2
CTDP1-DT	2
CTSK	2
CTSLP1	2
CXCL12	2
CYCSP35	2
CYFIP2	2
CYP11A1	2
CYP1A1	2
CYP2G1P	2
CYP4A11	2
CYP4F22	2
CYP4F29P	2
CYP4F9P	2
CYTH3	2
DAB2IP	2
DACT1	2
DAP3P1	2
DAW1	2
DBET	2
DCC	2
DCUN1D4	2
DDI2	2
DDIT4-AS1	2
DDX11-AS1	2
DDX11L2	2
DDX12B	2
DDX20	2
DDX6	2
DEFB108B	2
DEFB122	2
DEGS1	2
DHRS7B	2
DHX15	2
DIO3OS	2
DIP2A	2
DLEU2	2
DLGAP3	2
DLX4	2
DMAC2	2
DMD	2
DMGDH	2
DNAJA3	2
DNAJB14	2
DNAJB6P3	2
DNAJC11	2
DNAJC8	2
DND1	2
DOC2A	2
DOP1A	2
DOT1L	2
DPRX	2
DPYSL5	2
DRAIC	2
DRAXIN	2
DROSHA	2
DSEL-AS1	2
DST	2
DUBR	2
DUSP16	2
DUX4L1	2
DUX4L20	2
DUX4L33	2
DUX4L7	2
DYNLL1	2
DYNLL2-DT	2
DYRK3	2
EBLN3P	2
ECE1	2
ECE2	2
ECPAS	2
EEF1DP3	2
EFCAB12	2
EFNB2	2
EI24P2	2
EI24P4	2
EIF2B3	2
EIF3C	2
EIF3E	2
EIF4BP4	2
ELF1	2
ELOVL2-AS1	2
EMP2	2
ENDOU	2
ENTPD3-AS1	2
ENTPD4-DT	2
EPB41L4A	2
EPDR1	2
EPHA1-AS1	2
EPOR	2
EPS8L1	2
ERAL1	2
ESPN	2
ETNK1-DT	2
EVI5	2
EXOSC4	2
FAF2P1	2
FAM106A	2
FAM133B	2
FAM138B	2
FAM157C	2
FAM161A	2
FAM178B	2
FAM186A	2
FAM193B-DT	2
FAM210A	2
FAM222B	2
FAM230B	2
FAM230E	2
FAM242D	2
FAM25C	2
FAM47B	2
FAM81B	2
FAM83E	2
FAM86DP	2
FAM86KP	2
FAM90A23	2
FAM90A27P	2
FANCA	2
FANCC	2
FASN	2
FBRSL1	2
FBXL18	2
FBXO42	2
FCGR3A	2
FGF7P3	2
FGGY	2
FHOD1	2
FIGLA	2
FKBP1B	2
FKBP2	2
FKBP8	2
FKBP9P1	2
FLJ40194	2
FLT4	2
FLVCR2-AS1	2
FLYWCH1-AS1	2
FNBP1	2
FNDC3B	2
FOXA3	2
FOXD4L1	2
FOXO4	2
FRAT1	2
FSIP1	2
FSIP2-AS1	2
FSTL4	2
FYTTD1	2
G6PC3	2
GABRA6	2
GABRG1	2
GABRR1	2
GAL3ST2	2
GALM-AS1	2
GALR2	2
GAPLINC	2
GAPVD1	2
GCC2-AS1	2
GCK	2
GDI1	2
GEM	2
GEMIN4	2
GFY	2
GGA2	2
GGN	2
GLB1L	2
GLCE	2
GLIDR	2
GLRXP1	2
GLT6D1	2
GLUD1	2
GLYCAM1	2
GLYCTK	2
GNA15	2
GNAO1-DT	2
GNAS-AS1	2
GNG11	2
GNL1	2
GNL3L	2
GOLGA6A	2
GOLGA6D	2
GOLGA6L1	2
GOLGA8IP	2
GOLGA8M	2
GOLGA8S	2
GOLGA8UP	2
GPAT4-AS1	2
GPATCH8	2
GPD2	2
GPR20	2
GPR32	2
GPR4	2
GPS2P1	2
GPSM2	2
GRAPL-AS1	2
GRIN3B	2
GRK7	2
GS1-24F4.2	2
GSK3B-DT	2
GTF2H4	2
GTF2IP4	2
GTF2IRD1	2
GUCA1C	2
GUCY1B2	2
GUCY2C-AS1	2
GUSBP11	2
GXYLT1P1	2
H1-0	2
H2BC12	2
H3C12	2
H3C14	2
H3C4	2
HABP2	2
HAND2-AS1	2
HBZP1	2
HCCAT5	2
HECW1	2
HELZ-AS1	2
HERC2P9	2
HES2	2
HIGD2A	2
HILPDA	2
HIPK1-AS1	2
HISLA	2
HK3	2
HLA-A	2
HLA-DQA2	2
HMGB1P20	2
HMGB3P19	2
HMGB3P24	2
HMGN1P19	2
