Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,*,ALL,*,QUAL,*,0.8309190000000001,0.96195,0.25450100000000003,0.8916459999999999,2660,3908,2809091522,2546949881.000000,0.000000,234243,.,.,124673.000000,89844.000000,,1.3876608343350696,194637,.,.,104756.000000,80918.000000,,1.2945945277935689,39606,.,.,19917.000000,8926.000000,,2.2313466278288145,271484,.,.,152583.000000,112675.000000,,1.3541868205014422,194690,.,.,109508.000000,80937.000000,,1.3530029529139949,7701,.,.,4010.000000,3624.000000,,1.1065121412803531,69093,.,.,39065.000000,28114.000000,,1.3895212349719002
INDEL,I1_5,*,PASS,*,QUAL,*,0.8309190000000001,0.96195,0.25450100000000003,0.8916459999999999,2660,3908,2809091522,2546949881.000000,0.000000,234243,.,.,124673.000000,89844.000000,,1.3876608343350696,194637,.,.,104756.000000,80918.000000,,1.2945945277935689,39606,.,.,19917.000000,8926.000000,,2.2313466278288145,271484,.,.,152583.000000,112675.000000,,1.3541868205014422,194690,.,.,109508.000000,80937.000000,,1.3530029529139949,7701,.,.,4010.000000,3624.000000,,1.1065121412803531,69093,.,.,39065.000000,28114.000000,,1.3895212349719002
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.783664,0.76383,0.791574,0.77362,3,8,3033800718.000000,2546949881.000000,0.000000,453,.,.,221.000000,218.000000,,1.0137614678899083,355,.,.,165.000000,185.000000,,0.8918918918918919,98,.,.,56.000000,33.000000,,1.696969696969697,2255,.,.,1285.000000,926.000000,,1.3876889848812095,359,.,.,169.000000,185.000000,,0.9135135135135135,111,.,.,106.000000,5.000000,,21.2,1785,.,.,1010.000000,736.000000,,1.372282608695652
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.783664,0.76383,0.791574,0.77362,3,8,3033800718.000000,2546949881.000000,0.000000,453,.,.,221.000000,218.000000,,1.0137614678899083,355,.,.,165.000000,185.000000,,0.8918918918918919,98,.,.,56.000000,33.000000,,1.696969696969697,2255,.,.,1285.000000,926.000000,,1.3876889848812095,359,.,.,169.000000,185.000000,,0.9135135135135135,111,.,.,106.000000,5.000000,,21.2,1785,.,.,1010.000000,736.000000,,1.372282608695652
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.831011,0.962411,0.0,0.8918969999999999,2657,3900,2546949881.000000,2546949881.000000,0.000000,233790,.,.,124452.000000,89626.000000,,1.3885702809452614,194282,.,.,104591.000000,80733.000000,,1.2955173225322978,39508,.,.,19861.000000,8893.000000,,2.2333295850669064,201921,.,.,113243.000000,84371.000000,,1.3422028896184708,194331,.,.,109339.000000,80752.000000,,1.3540098078066178,7590,.,.,3904.000000,3619.000000,,1.0787510361978447,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.831011,0.962411,0.0,0.8918969999999999,2657,3900,2546949881.000000,2546949881.000000,0.000000,233790,.,.,124452.000000,89626.000000,,1.3885702809452614,194282,.,.,104591.000000,80733.000000,,1.2955173225322978,39508,.,.,19861.000000,8893.000000,,2.2333295850669064,201921,.,.,113243.000000,84371.000000,,1.3422028896184708,194331,.,.,109339.000000,80752.000000,,1.3540098078066178,7590,.,.,3904.000000,3619.000000,,1.0787510361978447,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.810701,0.9337110000000001,0.445008,0.867869,101,1164,2809091522,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.8239022881880025,20107,.,.,9960.000000,6209.000000,,1.6041230471895636,4695,.,.,1837.000000,259.000000,,7.0926640926640925,38815,.,.,20044.000000,13445.000000,,1.49081442915582,20114,.,.,11060.000000,6211.000000,,1.7807116406375785,1428,.,.,567.000000,820.000000,,0.6914634146341463,17273,.,.,8417.000000,6414.000000,,1.3122856251948862
INDEL,I6_15,*,PASS,*,QUAL,*,0.810701,0.9337110000000001,0.445008,0.867869,101,1164,2809091522,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.8239022881880025,20107,.,.,9960.000000,6209.000000,,1.6041230471895636,4695,.,.,1837.000000,259.000000,,7.0926640926640925,38815,.,.,20044.000000,13445.000000,,1.49081442915582,20114,.,.,11060.000000,6211.000000,,1.7807116406375785,1428,.,.,567.000000,820.000000,,0.6914634146341463,17273,.,.,8417.000000,6414.000000,,1.3122856251948862
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.782609,0.7608699999999999,0.8829520000000001,0.771586,0,1,3033800718.000000,2546949881.000000,0.000000,46,.,.,23.000000,18.000000,,1.2777777777777777,36,.,.,16.000000,16.000000,,1.0,10,.,.,7.000000,2.000000,,3.5,393,.,.,229.000000,130.000000,,1.7615384615384615,35,.,.,15.000000,16.000000,,0.9375,11,.,.,9.000000,2.000000,,4.5,347,.,.,205.000000,112.000000,,1.8303571428571428
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.782609,0.7608699999999999,0.8829520000000001,0.771586,0,1,3033800718.000000,2546949881.000000,0.000000,46,.,.,23.000000,18.000000,,1.2777777777777777,36,.,.,16.000000,16.000000,,1.0,10,.,.,7.000000,2.000000,,3.5,393,.,.,229.000000,130.000000,,1.7615384615384615,35,.,.,15.000000,16.000000,,0.9375,11,.,.,9.000000,2.000000,,4.5,347,.,.,205.000000,112.000000,,1.8303571428571428
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.810753,0.9340809999999999,0.0,0.868058,101,1163,2546949881.000000,2546949881.000000,0.000000,24756,.,.,11774.000000,6450.000000,,1.8254263565891473,20071,.,.,9944.000000,6193.000000,,1.6056838365896982,4685,.,.,1830.000000,257.000000,,7.120622568093385,21496,.,.,11603.000000,7013.000000,,1.6544987879652076,20079,.,.,11045.000000,6195.000000,,1.7828894269572235,1417,.,.,558.000000,818.000000,,0.6821515892420538,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.810753,0.9340809999999999,0.0,0.868058,101,1163,2546949881.000000,2546949881.000000,0.000000,24756,.,.,11774.000000,6450.000000,,1.8254263565891473,20071,.,.,9944.000000,6193.000000,,1.6056838365896982,4685,.,.,1830.000000,257.000000,,7.120622568093385,21496,.,.,11603.000000,7013.000000,,1.6544987879652076,20079,.,.,11045.000000,6195.000000,,1.7828894269572235,1417,.,.,558.000000,818.000000,,0.6821515892420538,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.978986,0.985593,0.12212200000000001,0.9822780000000001,6906,4724,2809091522,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.1001288556531157,1.5811958532541182,3294402,2233537.000000,1061541.000000,2007777.000000,1285617.000000,2.1040515627752483,1.5617225036694444,70713,46596.000000,24170.000000,52975.000000,17670.000000,1.9278444352503104,2.998019241652518,3808279,2535889.000000,1273483.000000,2382317.000000,1424349.000000,1.991301807719459,1.6725655018538295,3295037,2233789.000000,1061922.000000,2008497.000000,1285534.000000,2.1035339695382524,1.5623834142076367,48167,27212.000000,20982.000000,43652.000000,4476.000000,1.2969211705271184,9.752457551385165,465075,274888.000000,190579.000000,330168.000000,134339.000000,1.4423834735201675,2.45772262708521
SNP,*,*,PASS,*,QUAL,*,0.978986,0.985593,0.12212200000000001,0.9822780000000001,6906,4724,2809091522,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.1001288556531157,1.5811958532541182,3294402,2233537.000000,1061541.000000,2007777.000000,1285617.000000,2.1040515627752483,1.5617225036694444,70713,46596.000000,24170.000000,52975.000000,17670.000000,1.9278444352503104,2.998019241652518,3808279,2535889.000000,1273483.000000,2382317.000000,1424349.000000,1.991301807719459,1.6725655018538295,3295037,2233789.000000,1061922.000000,2008497.000000,1285534.000000,2.1035339695382524,1.5623834142076367,48167,27212.000000,20982.000000,43652.000000,4476.000000,1.2969211705271184,9.752457551385165,465075,274888.000000,190579.000000,330168.000000,134339.000000,1.4423834735201675,2.45772262708521
SNP,*,TS_boundary,ALL,*,QUAL,*,0.781623,0.808567,0.481084,0.794867,177,117,3033800718.000000,2546949881.000000,0.000000,12973,9092.000000,3896.000000,7913.000000,5043.000000,2.333675564681725,1.5691056910569106,10140,7165.000000,2985.000000,6049.000000,4079.000000,2.4003350083752095,1.4829615101740623,2833,1927.000000,911.000000,1864.000000,964.000000,2.115257958287596,1.933609958506224,24160,15934.000000,8250.000000,15828.000000,8299.000000,1.9313939393939394,1.9072177370767562,10137,7164.000000,2983.000000,6048.000000,4077.000000,2.4016091183372446,1.4834437086092715,2400,1503.000000,898.000000,2270.000000,129.000000,1.6737193763919822,17.5968992248062,11623,7267.000000,4369.000000,7510.000000,4093.000000,1.6633096818493935,1.8348399706816516
SNP,*,TS_boundary,PASS,*,QUAL,*,0.781623,0.808567,0.481084,0.794867,177,117,3033800718.000000,2546949881.000000,0.000000,12973,9092.000000,3896.000000,7913.000000,5043.000000,2.333675564681725,1.5691056910569106,10140,7165.000000,2985.000000,6049.000000,4079.000000,2.4003350083752095,1.4829615101740623,2833,1927.000000,911.000000,1864.000000,964.000000,2.115257958287596,1.933609958506224,24160,15934.000000,8250.000000,15828.000000,8299.000000,1.9313939393939394,1.9072177370767562,10137,7164.000000,2983.000000,6048.000000,4077.000000,2.4016091183372446,1.4834437086092715,2400,1503.000000,898.000000,2270.000000,129.000000,1.6737193763919822,17.5968992248062,11623,7267.000000,4369.000000,7510.000000,4093.000000,1.6633096818493935,1.8348399706816516
SNP,*,TS_contained,ALL,*,QUAL,*,0.97975,0.986259,0.0,0.982994,6729,4607,2546949881.000000,2546949881.000000,0.000000,3352142,2271041.000000,1081815.000000,2052839.000000,1298244.000000,2.0992877710144526,1.5812428172207997,3284262,2226372.000000,1058556.000000,2001728.000000,1281538.000000,2.1032160792626935,1.5619731915869837,67880,44669.000000,23259.000000,51111.000000,16706.000000,1.9205038909669376,3.059439722255477,3330667,2252334.000000,1079023.000000,2043831.000000,1285804.000000,2.0873827527309428,1.5895354190840907,3284900,2226625.000000,1058939.000000,2002449.000000,1281457.000000,2.102694300615994,1.562634563625623,45767,25709.000000,20084.000000,41382.000000,4347.000000,1.2800736904999004,9.51966873706004,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.97975,0.986259,0.0,0.982994,6729,4607,2546949881.000000,2546949881.000000,0.000000,3352142,2271041.000000,1081815.000000,2052839.000000,1298244.000000,2.0992877710144526,1.5812428172207997,3284262,2226372.000000,1058556.000000,2001728.000000,1281538.000000,2.1032160792626935,1.5619731915869837,67880,44669.000000,23259.000000,51111.000000,16706.000000,1.9205038909669376,3.059439722255477,3330667,2252334.000000,1079023.000000,2043831.000000,1285804.000000,2.0873827527309428,1.5895354190840907,3284900,2226625.000000,1058939.000000,2002449.000000,1281457.000000,2.102694300615994,1.562634563625623,45767,25709.000000,20084.000000,41382.000000,4347.000000,1.2800736904999004,9.51966873706004,0,0.000000,0.000000,0.000000,0.000000,,
