sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619203	run_2026_05_30_071639	WES	q3	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619203.sidecar_metrics.yaml	63f2b3874e196bba0214303efa52f24825f42a5d	cc4c31a0fde07e8800e689dd136a387a2d2903c7260ce3e5ef6c9b11152c31a5	GRCh38	3151425851	mark_err10619203_sidecar_metrics_auto_render_test
