gene_symbol	n_variants
PIGK	2
PIGQ	2
PIGT	2
PIK3R2	2
PINK1	2
PNPT1	2
POLG2	2
POLR1A	2
POLR3B	2
POMT1	2
PPA2	2
PPFIBP1	2
PPIF	2
PPP2R5C	2
PRIMA1	2
PRNP	2
PRUNE1	2
PTCH1	2
PUS3	2
RAB3GAP1	2
RDH13	2
RECQL4	2
RMDN1	2
RPUSD4	2
RSAD1	2
SACS	2
SARDH	2
SCN2A	2
SCO2	2
SEMA6B	2
SETBP1	2
SETD9	2
SFXN4	2
SLC12A5	2
SLC1A4	2
SLC25A19	2
SLC25A37	2
SLC25A48	2
SLC5A6	2
SMARCC2	2
SNW1	2
SPG7	2
SRCAP	2
SUGCT	2
TAOK1	2
TGIF1	2
THEM4	2
THNSL1	2
TIMM17A	2
TNK2	2
TOP3A	2
TRIT1	2
TRMT61B	2
TRNT1	2
TSC2	2
TSEN15	2
TSPO	2
TTC5	2
TUBA1A	2
TUBB4A	2
TUBGCP2	2
TWNK	2
UCP3	2
UGGT1	2
UQCRFS1	2
VPS13D	2
WDFY3	2
WDR62	2
WDR73	2
YARS2	2
YEATS2	2
YIF1B	2
ZIC2	2
ZNF148	2
AADAT	1
AARS1	1
AASS	1
ABCA2	1
ABCB10	1
ABCB6	1
ABCB8	1
ABCD3	1
ABHD16A	1
ACAA1	1
ACAD10	1
ACAD11	1
ACADM	1
ACADSB	1
ACAT1	1
ACOT13	1
ACOX1	1
ACSS3	1
ACTG1	1
ADAM22	1
ADCK1	1
ADCY5	1
ADHFE1	1
AFG2A	1
AGA	1
AGPAT5	1
AIFM1	1
AIFM3	1
AKT1	1
ALAS1	1
ALDH3A2	1
ALDH9A1	1
ALG6	1
ALG8	1
ALG9	1
ALPL	1
AP2M1	1
AP4B1	1
ARFGEF1	1
ARID1A	1
ARID1B	1
ARL2	1
ARMCX2	1
ARSA	1
ASH1L	1
ASNS	1
ASPA	1
ATP1A3	1
ATP5F1C	1
ATP5PO	1
ATP7A	1
B4GAT1	1
BAIAP2	1
BCKDK	1
BCL2L10	1
BCL2L13	1
BCL2L2	1
BDH1	1
BLTP1	1
BPHL	1
BRAF	1
C19ORF12	1
C3ORF33	1
CACNA2D2	1
CAMK2B	1
CAPZA2	1
CARS2	1
CASP3	1
CAT	1
CCDC186	1
CCM2	1
CDC42BPB	1
CELF4	1
CHD3	1
CLCN4	1
CLCN6	1
CMC2	1
CMPK2	1
CNNM2	1
CNPY3	1
COA7	1
COQ10B	1
COQ6	1
COQ7	1
COQ8B	1
COX18	1
COX4I1	1
CPOX	1
CPT1B	1
CRAT	1
CREBBP	1
CRELD1	1
CSNK2B	1
CSTA	1
CTNNA2	1
CUX2	1
CYC1	1
CYP24A1	1
D2HGDH	1
DAG1	1
DBT	1
DDX28	1
DELE1	1
DENND2B	1
DENND5A	1
DENND5B	1
DGLUCY	1
DHODH	1
DHRS1	1
DHX9	1
DLD	1
DLG4	1
DNA2	1
DNAJC11	1
DNAJC15	1
DNAJC28	1
DNAJC30	1
DOCK7	1
DPAGT1	1
DPM1	1
DUS2	1
DYRK1A	1
ECH1	1
ECI1	1
EED	1
EFTUD2	1
EIF2B3	1
EIF2B5	1
EIF2S3	1
EMC1	1
EMC10	1
EOMES	1
EPB41L3	1
EPM2A	1
ERAL1	1
ETFB	1
ETFDH	1
EXOSC3	1
EXT2	1
FAHD1	1
FAM185A	1
FBXW7	1
FDXR	1
FGF12	1
FHIT	1
FIS1	1
FMC1	1
FPGS	1
FUCA1	1
FUT8	1
FXN	1
GABRA5	1
GABRB3	1
GABRD	1
GAD1	1
GDAP1	1
GLUL	1
GNAO1	1
GNB5	1
GOSR2	1
GPAT2	1
GPHN	1
GPT2	1
GRIA1	1
GRIA2	1
GRIA3	1
GRSF1	1
HADH	1
HADHA	1
HAX1	1
HDHD3	1
HINT1	1
HINT3	1
HMGCL	1
HOXA1	1
HRAS	1
HSDL2	1
IBA57	1
IDH3A	1
IDH3B	1
IMMT	1
INTS11	1
INTS8	1
IQSEC2	1
KAT6A	1
KATNB1	1
KCND1	1
KCND3	1
KCNH5	1
KCNH7	1
KCNQ5	1
KCNT2	1
KDM2A	1
KICS2	1
KIF5B	1
KIFBP	1
KMO	1
KMT2B	1
KMT2D	1
KPTN	1
KYAT3	1
LARGE1	1
LETMD1	1
LGI1	1
LMNB2	1
LRBA	1
LYRM4	1
MAOB	1
MAP2K2	1
MAST3	1
MAST4	1
MAVS	1
MCCC2	1
MCEE	1
MCL1	1
MDGA2	1
MED23	1
MED27	1
METTL15	1
METTL17	1
MGME1	1
MICOS10	1
MICU1	1
MIEF2	1
MINPP1	1
MIPEP	1
MMAB	1
MMADHC	1
MOCS1	1
MPC2	1
MRM1	1
MRPL11	1
MRPL14	1
MRPL17	1
MRPL32	1
MRPL36	1
MRPL43	1
MRPL54	1
MRPS15	1
MRPS21	1
MRPS35	1
MRPS5	1
MRPS9	1
MT-ATP6	1
MT-CO1	1
MT-CO2	1
MT-CO3	1
MT-ND1	1
MT-ND2	1
MT-ND6	1
MTCH2	1
MTFMT	1
MTFP1	1
MTG2	1
MTHFD1L	1
MTNAP1	1
MTRF1	1
NBR1	1
NCKAP1	1
NDUFA10	1
NDUFA6	1
NDUFAB1	1
NDUFAF2	1
NDUFB7	1
NDUFS1	1
NDUFS2	1
NGLY1	1
NIPSNAP1	1
NIPSNAP3A	1
NIT1	1
NMNAT3	1
NOCT	1
NPRL3	1
NRROS	1
NSDHL	1
NSRP1	1
OGG1	1
OPA3	1
OSGEPL1	1
OTUD6B	1
OXA1L	1
OXSM	1
PACS2	1
PAM16	1
PANK2	1
PDE12	1
PDF	1
PDHA1	1
PDHB	1
PDK1	1
PDK4	1
PEX1	1
PEX2	1
PGAM5	1
PGAP3	1
PHGDH	1
PHYH	1
PIF1	1
PIGA	1
PIGF	1
PIGO	1
PIGU	1
PIGW	1
PIP5K1C	1
PLD6	1
PLSCR3	1
PLXNC1	1
PMPCB	1
PNPLA8	1
POMGNT1	1
POMGNT2	1
POU3F3	1
PPFIA3	1
PPIL1	1
PRDM8	1
PRDX3	1
PRDX5	1
PRELID1	1
PREPL	1
PRIMPOL	1
PRODH	1
PRORP	1
PRRT2	1
PRSS35	1
PTF1A	1
PTGES2	1
PUM1	1
PUSL1	1
PXMP2	1
PXMP4	1
PYCR1	1
QDPR	1
QRSL1	1
QTRT1	1
RAB11B	1
RAB3GAP2	1
RAB5C	1
RANBP2	1
RAPGEF2	1
RBFA	1
RCC1L	1
RFT1	1
RHOBTB2	1
RNASET2	1
RNF13	1
RORA	1
RPS6KA3	1
RUSC2	1
SAMD12	1
SATB1	1
SATB2	1
SDHA	1
SDHAF1	1
SDHAF4	1
SDHB	1
SDSL	1
SEPSECS	1
SERAC1	1
SETD5	1
SHANK3	1
SHMT2	1
SIX3	1
SLC16A2	1
SLC19A3	1
SLC1A2	1
SLC25A10	1
SLC25A12	1
SLC25A15	1
SLC25A22	1
SLC25A24	1
SLC25A25	1
SLC25A27	1
SLC25A28	1
SLC25A29	1
SLC25A31	1
SLC25A43	1
SLC25A45	1
SLC25A47	1
SLC25A51	1
SLC25A52	1
SLC38A3	1
SLC7A6OS	1
SMARCA2	1
SMIM8	1
SNAP25	1
SND1	1
SNIP1	1
SOD2	1
SP9	1
SPATA19	1
SPTLC2	1
SQOR	1
SSPOP	1
STARD7	1
STEEP1	1
STX1A	1
SUCLA2	1
SUCLG1	1
SUMF1	1
SUOX	1
SYNGAP1	1
SYT1	1
TAF1C	1
TAF8	1
TAMM41	1
TANC2	1
TBC1D20	1
TBC1D7	1
TBCK	1
TBX19	1
TDP2	1
TEFM	1
TELO2	1
TFB1M	1
TIMM23	1
TLK2	1
TMEM63B	1
TNRC6A	1
TOMM40	1
TOMM5	1
TPK1	1
TREX1	1
TRRAP	1
TSC1	1
TUBG1	1
TUBGCP6	1
UBTF	1
UCP1	1
UCP2	1
UGDH	1
UQCC1	1
USP30	1
VARS1	1
VLDLR	1
VPS11	1
VPS4A	1
VWA8	1
WASHC4	1
WWOX	1
YWHAE	1
ZMYND11	1
ZMYND8	1
