sample_id	run_id	assay_type	run_classification	gene_id	gene_symbol	gene_burden_rank	variant_count	overlay_source	overlay_source_count	overlay_source_list	mitocarta_hit	epi25_hit	match_key
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000100150	DEPDC5	601	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000050030	NEXMIF	881	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000103148	NPRL3	376	1	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000144285	SCN1A	83	3	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000099365	STX1B	1058	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000197283	SYNGAP1	86	3	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000196998	WDR45	1135	0	epi25_all_epilepsy	1	epi25_all_epilepsy	False	True	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000109576	AADAT	205	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000124608	AARS2	21	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000008311	AASS	206	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000183044	ABAT	43	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000154258	ABCA9	44	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000135776	ABCB10	207	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000115657	ABCB6	208	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000131269	ABCB7	209	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000197150	ABCB8	210	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000101986	ABCD1	442	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000173208	ABCD2	443	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000117528	ABCD3	211	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000144827	ABHD10	444	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000106077	ABHD11	212	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000060971	ACAA1	213	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000167315	ACAA2	445	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000275176|ENSG00000278540	ACACA	446	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000076555	ACACB	8	6	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000111271	ACAD10	447	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000240303	ACAD11	90	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000151498	ACAD8	448	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000177646	ACAD9	214	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000115361	ACADL	215	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000117054	ACADM	91	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000122971	ACADS	45	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000196177	ACADSB	216	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000072778	ACADVL	449	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000075239	ACAT1	217	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000110455	ACCS	46	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000131473	ACLY	218	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000100412	ACO2	47	3	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000102794	ACOD1	219	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000162390	ACOT11	92	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000112304	ACOT13	450	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000119673	ACOT2	93	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000097021	ACOT7	220	1	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000123130	ACOT9	451	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000162836	ACP6	94	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000167107	ACSF2	452	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000176715	ACSF3	2	10	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000151726	ACSL1	95	2	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000164398	ACSL6	453	0	mitocarta	1	mitocarta	True	False	ensembl_gene_id
ERR10619309	run_2026_06_02_181024	WES	full_pipeline	ENSG00000166743	ACSM1	22	4	mitocarta	1	mitocarta	True	False	ensembl_gene_id
