sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619309	run_2026_06_02_181024	WES	q1	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619309.sidecar_metrics.yaml	a3f41791738dbb2bc6b1621ba0acfbcf84b12be4	db0833b952a58fbd940152a10d6303234750e8453ea0b5cfd54b2a3f86a987dd	GRCh38	3151425851	mark_err10619309_sidecar_metrics_auto_render_test
