SRA	run_id	depth_category	artifact_group	artifact_name	source_path	destination_path	operation	status	rows_written	notes
ERR10619300	run_2026_05_27_172531	median	figure	ERR10619300_f5_interoperability_substrates.png	results/run_2026_05_27_172531/figures/ERR10619300_f5_interoperability_substrates.png	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/figures/ERR10619300_f5_interoperability_substrates.png	copy	ok	NA	copied actual VAP pluralized F5 filename
ERR10619300	run_2026_05_27_172531	median	table	gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/cross_run_tables/gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/tables/gene_list_overlay_intersections.tsv	subset	ok	1140	subset by exact run_id
ERR10619300	run_2026_05_27_172531	median	table	overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/tables/overlay_gene_coding_clinical_evidence.tsv	subset	ok	465	subset by exact run_id
ERR10619300	run_2026_05_27_172531	median	overlay_tiered_gene_output	ERR10619300_tier1_unique_genes_mito_epi_overlay.tsv	results/run_2026_05_27_172531/logs/stage12_exploration/unique_genes/ERR10619300_tier1_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/sql_outputs/overlay_tiered_gene_outputs/ERR10619300_tier1_unique_genes_mito_epi_overlay.tsv	copy	ok	2	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	overlay_tiered_gene_output	ERR10619300_tier2_unique_genes_mito_epi_overlay.tsv	results/run_2026_05_27_172531/logs/stage12_exploration/unique_genes/ERR10619300_tier2_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/sql_outputs/overlay_tiered_gene_outputs/ERR10619300_tier2_unique_genes_mito_epi_overlay.tsv	copy	ok	41	copied without renaming or content modification
ERR10619300	run_2026_05_27_172531	median	overlay_tiered_gene_output	ERR10619300_tier3_unique_genes_mito_epi_overlay.tsv	results/run_2026_05_27_172531/logs/stage12_exploration/unique_genes/ERR10619300_tier3_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619300/sql_outputs/overlay_tiered_gene_outputs/ERR10619300_tier3_unique_genes_mito_epi_overlay.tsv	copy	ok	908	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	directory	figures		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/figures	mkdir	ok	NA	directory ensured
ERR10619309	run_2026_06_02_181024	q1	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/tables	mkdir	ok	NA	directory ensured
ERR10619309	run_2026_06_02_181024	q1	directory	overlay_tiered_gene_outputs		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/sql_outputs/overlay_tiered_gene_outputs	mkdir	ok	NA	directory ensured
ERR10619309	run_2026_06_02_181024	q1	figure	ERR10619309_f5_interoperability_substrates.png	results/run_2026_06_02_181024/figures/ERR10619309_f5_interoperability_substrates.png	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/figures/ERR10619309_f5_interoperability_substrates.png	copy	ok	NA	copied actual VAP pluralized F5 filename
ERR10619309	run_2026_06_02_181024	q1	table	gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/cross_run_tables/gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/tables/gene_list_overlay_intersections.tsv	subset	ok	1140	subset by exact run_id
ERR10619309	run_2026_06_02_181024	q1	table	overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/tables/overlay_gene_coding_clinical_evidence.tsv	subset	ok	494	subset by exact run_id
ERR10619309	run_2026_06_02_181024	q1	overlay_tiered_gene_output	ERR10619309_tier1_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_02_181024/logs/stage12_exploration/unique_genes/ERR10619309_tier1_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/sql_outputs/overlay_tiered_gene_outputs/ERR10619309_tier1_unique_genes_mito_epi_overlay.tsv	copy	ok	2	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	overlay_tiered_gene_output	ERR10619309_tier2_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_02_181024/logs/stage12_exploration/unique_genes/ERR10619309_tier2_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/sql_outputs/overlay_tiered_gene_outputs/ERR10619309_tier2_unique_genes_mito_epi_overlay.tsv	copy	ok	52	copied without renaming or content modification
ERR10619309	run_2026_06_02_181024	q1	overlay_tiered_gene_output	ERR10619309_tier3_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_02_181024/logs/stage12_exploration/unique_genes/ERR10619309_tier3_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619309/sql_outputs/overlay_tiered_gene_outputs/ERR10619309_tier3_unique_genes_mito_epi_overlay.tsv	copy	ok	923	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	directory	figures		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/figures	mkdir	ok	NA	directory ensured
ERR10619330	run_2026_06_01_203130	q1	directory	tables		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/tables	mkdir	ok	NA	directory ensured
ERR10619330	run_2026_06_01_203130	q1	directory	overlay_tiered_gene_outputs		docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/sql_outputs/overlay_tiered_gene_outputs	mkdir	ok	NA	directory ensured
ERR10619330	run_2026_06_01_203130	q1	figure	ERR10619330_f5_interoperability_substrates.png	results/run_2026_06_01_203130/figures/ERR10619330_f5_interoperability_substrates.png	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/figures/ERR10619330_f5_interoperability_substrates.png	copy	ok	NA	copied actual VAP pluralized F5 filename
ERR10619330	run_2026_06_01_203130	q1	table	gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/cross_run_tables/gene_list_overlay_intersections.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/tables/gene_list_overlay_intersections.tsv	subset	ok	1140	subset by exact run_id
ERR10619330	run_2026_06_01_203130	q1	table	overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/cross_run_tables/overlay_gene_coding_clinical_evidence.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/tables/overlay_gene_coding_clinical_evidence.tsv	subset	ok	483	subset by exact run_id
ERR10619330	run_2026_06_01_203130	q1	overlay_tiered_gene_output	ERR10619330_tier1_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_01_203130/logs/stage12_exploration/unique_genes/ERR10619330_tier1_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/sql_outputs/overlay_tiered_gene_outputs/ERR10619330_tier1_unique_genes_mito_epi_overlay.tsv	copy	ok	1	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	overlay_tiered_gene_output	ERR10619330_tier2_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_01_203130/logs/stage12_exploration/unique_genes/ERR10619330_tier2_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/sql_outputs/overlay_tiered_gene_outputs/ERR10619330_tier2_unique_genes_mito_epi_overlay.tsv	copy	ok	47	copied without renaming or content modification
ERR10619330	run_2026_06_01_203130	q1	overlay_tiered_gene_output	ERR10619330_tier3_unique_genes_mito_epi_overlay.tsv	results/run_2026_06_01_203130/logs/stage12_exploration/unique_genes/ERR10619330_tier3_unique_genes_mito_epi_overlay.tsv	docs/case_studies/cross_runs/contrasts/contrast_04_inputs/ERR10619330/sql_outputs/overlay_tiered_gene_outputs/ERR10619330_tier3_unique_genes_mito_epi_overlay.tsv	copy	ok	933	copied without renaming or content modification
