gene_symbol	n_variants
NPEPPSP1	4
NPIPB4	4
NUP205	4
NUTM2A-AS1	4
OR9G1	4
OSTM1-AS1	4
PAM16	4
PARAIL	4
PARP4P1	4
PAUPAR	4
PDE4DIPP2	4
PDPR2P	4
PGR-AS1	4
PI4KAP1	4
PINX1	4
PKD1P6-NPIPP1	4
PLPP7	4
PNMA3	4
PPP6R2	4
PRAMEF8	4
PRDX3	4
PROS2P	4
PRR23A	4
PTRH1	4
PUDP	4
PURPL	4
PWRN4	4
RBBP8-AS1	4
RBISP5	4
RGS2-AS1	4
RING1	4
RNA5SP528	4
RNF32-DT	4
RNU6-1335P	4
RNU6-572P	4
RNU6-934P	4
RORA	4
RPL6P1	4
RPS2P32	4
RPS4XP3	4
SAMD12-AS1	4
SIL1	4
SLC44A3-AS1	4
SRFBP1	4
SRRM1	4
SSU72L6	4
STAG1-DT	4
STAG3L4	4
STK3	4
SUN1	4
SURF6	4
SYNM-AS1	4
TBC1D3P1	4
TCP10L3	4
TESHL	4
THOC2	4
TLR1	4
TMEM158	4
TMEM161B-DT	4
TMIGD1	4
TNIP2	4
TSBP1-AS1	4
TTC6	4
TYMP	4
UBE2U	4
UQCRHL	4
USP1	4
VLDLR-AS1	4
VN2R19P	4
VN2R3P	4
VSTM2B-DT	4
WAC-AS1	4
WARS2-AS1	4
WASH9P	4
WASHC1	4
WASIR2	4
ZFHX3-AS1	4
ZFPM2	4
ZNF22-AS1	4
ZNF394	4
ZNF479	4
ZNF702P	4
ZNF709	4
ZNF77	4
ZNF878	4
ZSWIM5	4
A2ML1-AS1	3
ABCA17P	3
ABHD17AP4	3
ACSM5P1	3
ADAM7-AS1	3
ADAMTS9-AS2	3
AFG3L1P	3
AGRN	3
ANKHD1	3
ANKRD20A11P	3
ANKRD20A18P	3
ANKRD30BP1	3
APLF	3
ARGLU1-DT	3
ARHGAP35	3
ARHGEF38	3
ATG16L1	3
ATIC	3
ATP2B1-AS1	3
ATXN7L3-AS1	3
BASP1-AS1	3
BEND7	3
BLOC1S3	3
BTG2-DT	3
C11ORF52	3
C4ORF50	3
C5	3
CACNG2-DT	3
CALCOCO2	3
CALHM6	3
CARD18	3
CBFB	3
CBLC	3
CBR3-AS1	3
CBY1	3
CCDC144CP	3
CCDC27	3
CCDC90B-AS1	3
CCL24	3
CCNY-AS1	3
CCNYL2	3
CD52	3
CDK12	3
CENPNP2	3
CEP170B	3
CHMP2B	3
CIBAR1P1	3
CIMIP3	3
CLCA3P	3
CLCA4	3
CLCNKA	3
CLMAT3	3
CNOT1	3
COG7	3
COP1-DT	3
COPB2-DT	3
CORO1A	3
COX10	3
CRAT37	3
CROCC	3
CSPG4	3
CTDNEP1	3
CYP2F2P	3
CYP4F35P	3
DCTPP1	3
DDIT4-AS1	3
DDX10	3
DDX3X	3
DFFA	3
DHX30	3
DIO2-AS1	3
DLX4	3
DMXL1-DT	3
DOCK7-DT	3
DPY19L2P3	3
DUSP18	3
DUX4L31	3
DUX4L50	3
EDIL3-DT	3
EEF1A1-AS1	3
EEF1AKMT2	3
EFCAB7	3
ELOA-AS1	3
ENPP7P1	3
EPN1	3
ERCC2	3
ERICH2-DT	3
ETHE1	3
EVA1CP4	3
EXOC4	3
FAM153DP	3
FAM245B	3
FAM3A	3
FAM53A	3
FAM86GP	3
FANCD2P2	3
FAUP4	3
FBN3	3
FBXO46	3
FGF5	3
FHL3	3
FKBP9P1	3
FLJ12825	3
FOS-AS1	3
FRG1JP	3
FRMD6-AS2	3
FSCN1	3
GALNT16	3
GALNT8	3
GATA6-AS1	3
GCNT1	3
GEMIN2	3
GINS3	3
GNL1	3
GOLGA8H	3
GOLGA8IP	3
GPRIN2	3
GRIN3B	3
GRM5P1	3
GTF3C4	3
GTF3C6	3
GTSE1	3
GUSBP11	3
GXYLT1P2	3
GXYLT1P6	3
HCG27	3
HELLPAR	3
HELZ-AS1	3
HERC2P10	3
HLA-DQB2	3
HMGA1P4	3
HNRNPA1P44	3
HNRNPL	3
HSPA2	3
HSPA5	3
HYOU1	3
ICAM3	3
ICE2	3
IDH1	3
IFNLR1	3
IGHA1	3
IGHV2-70D	3
IGHV2OR16-5	3
IGHV3-21	3
IGHV4-28	3
IGHV4-61	3
IL1A	3
IL34	3
JUN-DT	3
KC6	3
KCNJ12	3
KCNQ2	3
KHDC1-AS1	3
KLC1-AS1	3
KLF16	3
KLF5	3
KLHL36	3
KLKP1	3
KPNA6	3
KPNB1-DT	3
KRBA1	3
KRT18P25	3
KRT89P	3
KSR2	3
LCN1P1	3
LEF1-AS1	3
LENG8	3
LETR1	3
LIAS	3
LINC00222	3
LINC00310	3
LINC00393	3
LINC00402	3
LINC00467	3
LINC00471	3
LINC00474	3
LINC00507	3
LINC00578	3
LINC00603	3
LINC00609	3
LINC00680	3
LINC00702	3
LINC00836	3
LINC00857	3
LINC00868	3
LINC00877	3
LINC00887	3
LINC00922	3
LINC00923	3
LINC00944	3
LINC00964	3
LINC00968	3
LINC01010	3
LINC01012	3
LINC01013	3
LINC01019	3
LINC01067	3
LINC01080	3
LINC01103	3
LINC01121	3
LINC01237	3
LINC01297	3
LINC01299	3
LINC01331	3
LINC01418	3
LINC01445	3
LINC01505	3
LINC01525	3
LINC01531	3
LINC01539	3
LINC01549	3
LINC01608	3
LINC01611	3
LINC01659	3
LINC01674	3
LINC01732	3
LINC01740	3
LINC01755	3
LINC01798	3
LINC01807	3
LINC01818	3
LINC01821	3
LINC01846	3
LINC01885	3
LINC01895	3
LINC01900	3
LINC01924	3
LINC01968	3
LINC01977	3
LINC01994	3
LINC01997	3
LINC02049	3
LINC02088	3
LINC02147	3
LINC02149	3
LINC02176	3
LINC02208	3
LINC02213	3
LINC02226	3
LINC02228	3
LINC02250	3
LINC02284	3
LINC02287	3
LINC02289	3
LINC02296	3
LINC02299	3
LINC02307	3
LINC02335	3
LINC02343	3
LINC02405	3
LINC02434	3
LINC02447	3
LINC02448	3
LINC02463	3
LINC02490	3
LINC02503	3
LINC02535	3
LINC02558	3
LINC02572	3
LINC02607	3
LINC02627	3
LINC02643	3
LINC02691	3
LINC02693	3
LINC02710	3
LINC02737	3
LINC02774	3
LINC02789	3
LINC02833	3
LINC02935	3
LINC02937	3
LINC02966	3
LINC02970	3
LINC03007	3
LINC03009	3
LINC03037	3
LINC03047	3
LINC03080	3
LINC03141	3
LMAN1L	3
LMCD1-AS1	3
LPAL2	3
LRP6	3
LSAMP	3
LSM2P1	3
LY6S-AS1	3
LYL1	3
LYZL2	3
MAD2L1-DT	3
MAGEA4	3
MAGI3	3
MAP3K1	3
MAP3K4	3
MBD3L2B	3
MBLAC1	3
MBOAT7	3
MBTPS1	3
MEF2C-AS1	3
MEG3	3
MICAL3	3
MIR181A1HG	3
MIR1915HG	3
MIR31HG	3
MIR497HG	3
MIR548BAHG	3
MKNK2	3
MMP2-AS1	3
MRM1	3
MRPS30-DT	3
MSANTD3	3
MSC-AS1	3
MSRB3-AS1	3
MST1P2	3
MTA2	3
MTERF1	3
MYH9	3
MZF1	3
NAAA	3
NAMA	3
NANS	3
NBPF12	3
NECTIN3-AS1	3
NEK4P2	3
NEPRO-AS1	3
NKAPP1	3
NLRP12	3
NMI	3
NOC2LP2	3
NOL8P1	3
NOP14	3
NOP56	3
NPAS3	3
NPIPB15	3
NPM1P47	3
NRAD1	3
NRSN2-AS1	3
NSUN5	3
NT5DC1P2	3
NTAQ1	3
NUP160	3
OGFR	3
OPA3	3
OR10G3	3
OR2L8	3
OR6C7P	3
OR8S1	3
OSTCP1	3
PABPC1P9	3
PANTR1	3
PARG	3
PARP4P2	3
PCMTD1-DT	3
PDGFDDN	3
PDLIM7	3
PDPR	3
PDXDC2P-NPIPB14P	3
PDXP-DT	3
PER1	3
PES1	3
PHPT1	3
PKIA-AS1	3
PLCL1	3
PLEKHO2	3
PLIN3	3
POM121L6P	3
POM121L9P	3
PPA1	3
PPP1CB-DT	3
PPP1R15B	3
PPP1R18	3
PPP1R26-AS1	3
PRAMEF2	3
PRELID2	3
PRICKLE2	3
PROP1	3
PRR14L	3
PRSS2	3
PSD2	3
PTGES	3
PTGES2	3
PXMP4	3
PYDC2-AS1	3
RAB19	3
RAB1A	3
RAB33B-AS1	3
RABGEF1P1	3
RAD9A	3
RADIL	3
RASA4CP	3
RBFADN	3
RBM14	3
RBX1	3
RER1	3
RETREG1-AS1	3
RFPL1S	3
RFX3-DT	3
RFX4	3
RN7SL555P	3
RNF114	3
RNPC3-DT	3
RORB-AS1	3
RPL15P20	3
RPL21P20	3
RPL22P2	3
RPL34-DT	3
RPS3AP36	3
RPS3AP54	3
RRN3P1	3
RRS1-DT	3
RSPH3	3
RUBCNL	3
RUNX1	3
S1PR4	3
SAGE4P	3
SDF2L1	3
SDHD	3
SEC24B-AS1	3
SELENOM	3
SELENOO	3
SERPINE1	3
SEZ6L	3
SH2D2A	3
SIAH1	3
SKA3	3
SLC22A31	3
SLC25A20	3
SLC25A22	3
SLC2A7	3
SLC30A9	3
SLC35G3	3
SLC39A7	3
SMPD4BP	3
SNAP25-AS1	3
SNHG14	3
SNHG17	3
SNHG32	3
SNORD3A	3
SNRPEP2	3
SNRPN	3
SPATS1	3
SPECC1	3
SPECC1P1	3
SPMAP1	3
SPMIP11	3
SRCIN1	3
SRGAP2C	3
SRPK2	3
SSBP3P3	3
SSBP3P5	3
SSPOP	3
SSR1	3
SSX20P	3
SSX3	3
STAC2	3
STAG2-AS1	3
STKLD1	3
STN1	3
STX1A	3
STXBP5-AS1	3
SUGT1P4-STRA6LP	3
SULT1B1	3
SUMO2	3
TAF1	3
TALAM1	3
TAS2R46	3
TBC1D2B	3
TBC1D3JP	3
TBC1D5	3
TCF24	3
TDH	3
TDRG1	3
TEFM	3
TEX19	3
TEX41	3
TG	3
THAP3P1	3
THAP7	3
THSD1	3
TM9SF5P	3
TMEM14DP	3
TMEM161A	3
TMEM202-AS1	3
TMEM240	3
TMPRSS3	3
TNFRSF4	3
TPTEP1	3
TRAPPC5	3
TRBV4-2	3
TRBV5-5	3
TRIB1AL	3
TRIM16L	3
TRIM66	3
TRIM72	3
TRPV1	3
TSSK6	3
TTC5	3
TUBB2B	3
TUBB3	3
TUBBP5	3
U3	3
UFL1-AS1	3
UGGT2	3
UMODL1	3
UPF2	3
VEZF1	3
VGLL4	3
VPS51P17	3
VPS51P5	3
WRNIP1	3
WSB1	3
WT1-AS	3
XACT	3
YIPF4	3
ZBED2	3
ZBTB44-DT	3
ZDHHC5	3
ZFP3	3
ZNF333	3
ZNF33CP	3
ZNF346	3
ZNF502	3
ZNF605	3
ZNF687	3
ZNF781	3
ZP3	3
5S_RRNA	2
ABCB10	2
ABCC6P1	2
ABCC6P2	2
ABCD1P4	2
ABHD17A	2
ABHD17AP6	2
ABHD17AP8	2
ACAP3	2
ACE	2
ACO2P2	2
ACOT9	2
ACSM6	2
ACTB	2
ACTBP15	2
ACTE1P	2
ACTG1	2
ACTR10	2
ADA2	2
ADAM21P1	2
ADAMTS7P4	2
ADD3-AS1	2
ADGB	2
ADGRL3-AS1	2
ADM5	2
AFDN	2
AFDN-DT	2
AFF3	2
AGAP10P	2
AGAP9	2
AGK-DT	2
AHCYP7	2
AHNAK2	2
AIM2	2
AK6P1	2
AKR7A2	2
ALCAM	2
ALDH9A1	2
AMANZI	2
AMER3	2
AMHR2	2
ANAPC1	2
ANKHD1-DT	2
ANKRD13C-DT	2
ANKRD20A21P	2
ANKRD20A7P	2
ANKRD30BP2	2
ANKRD36C	2
ANO1	2
AOX2P	2
AP2A2	2
APOA5	2
APOC1	2
APOL6	2
APOLD1	2
APRG1	2
AQP7B	2
ARHGAP23	2
ARHGDIG	2
ARMH4	2
ARMS2	2
ARPC1B	2
ARRB2	2
ARRDC2	2
ASB18	2
ASB3	2
ASGR1	2
ASGR2	2
ASIC3	2
ATAD3C	2
ATP2A3	2
ATP5F1AP1	2
ATPSCKMT	2
ATXN2L	2
AZU1	2
B3GAT1-DT	2
B3GAT3	2
B3GNT3	2
BALR6	2
BATF2	2
BBS9	2
BCAR1	2
BCAR4	2
BCL7C	2
BCR	2
BCRP4	2
BET1-AS1	2
BEX3	2
BICD1	2
BLM	2
BLOC1S6	2
BMP8B	2
BMS1P14	2
BOLA3P2	2
BORCS6	2
BRAP	2
BSG-AS1	2
BTBD16	2
BTLA	2
C10ORF90	2
C10ORF95-AS1	2
C13ORF42	2
C1GALT1C1	2
C1ORF35	2
C1ORF94	2
C1QTNF7-AS1	2
C2	2
C2ORF69P2	2
C2ORF74-AS1	2
C3ORF38	2
C3ORF70	2
C3ORF85	2
C3P1	2
C4BPA	2
C9ORF152	2
C9ORF85	2
CABLES2	2
CACNA1S	2
CACNG1	2
CALN1	2
CAPN15	2
CASC3	2
CASC8	2
CASP4LP	2
CATSPER1	2
CAVIN4	2
CCDC124	2
CCDC126	2
CCDC177	2
CCDC18-AS1	2
CCDC194	2
CCDC198	2
CCDC28A-AS1	2
CCDC80	2
CCL25	2
CCN3	2
CCPG1	2
CD33	2
CD3D	2
CD55	2
CD72	2
CDC14B	2
CDC23	2
CDC25A	2
CDC27P3	2
CDC42EP5	2
CDCA4	2
CDCA7P1	2
CDH24	2
CDH26	2
CDH3	2
CDIPT	2
CDK6-AS1	2
CDR2-DT	2
CEACAMP4	2
CELF6-AS1	2
CENPV	2
CERS2	2
CFAP206	2
CFAP45	2
CFAP74	2
CFAP77	2
CFL1P1	2
CGN	2
CHAF1B	2
CHASERR	2
CHD1-DT	2
CHD2	2
CHEK2P5	2
CHODL-AS1	2
CHST6	2
CHST8	2
CICP13	2
CICP17	2
CIZ1	2
CKAP2L	2
CLDN14	2
CLDN34	2
CLEC2L	2
CLEC3A	2
CLIC3	2
CLPP	2
CLSPN	2
CLUHP11	2
CMPK1P1	2
CNGA4	2
CNN2P3	2
CNOT2	2
CNPPD1	2
CNTNAP3	2
CNTNAP3B	2
COBLP1	2
COL6A2	2
COL9A3	2
COLEC11	2
COMMD4	2
COMMD6	2
COMMD7	2
COPS7A	2
COPS8-DT	2
CPB2	2
CPMER	2
CREB5	2
CRTAP	2
CRYBB2P1	2
CST13P	2
CTIF	2
CTNNA1	2
CTRB2	2
CTSB	2
CTSH	2
CTTN	2
CUBNP3	2
CXXC1P1	2
CYB5AP2	2
CYB5AP3	2
CYB5AP4	2
CYB5R2	2
CYBC1	2
CYP17A1	2
CYP2D7	2
CYP2T1P	2
CYP3A54P	2
CYP4F29P	2
CYP4F9P	2
CYYR1-AS1	2
DANT2	2
DAP3P1	2
DARS1-AS1	2
DCAF10	2
DCBLD2	2
DCLRE1A	2
DDB2	2
DDHD1-DT	2
DDR1	2
DDR1-DT	2
DDX11	2
DDX46	2
DDX47	2
DEPDC1-AS1	2
DEPDC7	2
DGKA	2
DIAPH3	2
DIS3L-AS1	2
DLEU2	2
DNAH3	2
DNAJA3	2
DNAJB13	2
DNAJB6P3	2
DNAJC27-AS1	2
DNASE1	2
DNPEP-AS1	2
DNPH1	2
DOLPP1	2
DOT1L	2
DPH6	2
DPH6-DT	2
DPM3	2
DPPA3	2
DPPA4P3	2
DRAM1	2
DUSP22	2
DUSP8P1	2
DYM	2
DYNC2I2	2
E2F7	2
EBI3	2
ECI2-DT	2
EDDM3A	2
EEF1B2	2
EEF1B2P6	2
EGFEM1P	2
EHMT1	2
EIF1P5	2
EIF3D	2
EIF3E	2
EIF4A1P4	2
EIPR1	2
ELAC2	2
ELMO2P1	2
ELOVL2-AS1	2
EMBP1	2
EMC6	2
EMILIN3	2
EML4-AS1	2
ENDOG	2
ENGASE	2
ENPEP	2
ENPP2	2
ENPP7	2
ENPP7P14	2
ENTPD1-AS1	2
EOLA2-DT	2
EP300-AS1	2
EP400P1	2
EPDR1	2
EPHA2-AS1	2
EPOP	2
EPS8L1	2
ERF	2
ERG28	2
ERICH5	2
ERRFI1	2
ERV3-1	2
ERVMER34-1	2
ESCO1	2
ESPNP	2
ESRRAP2	2
ETNK2	2
EVA1CP5	2
EVI5	2
EVPL	2
EXOSC2	2
EZR	2
FABP12	2
FABP12P1	2
FABP6	2
FAM13A	2
FAM169BP	2
FAM181A	2
FAM184A	2
FAM227B	2
FAM230D	2
FAM230E	2
FAM238A	2
FAM242F	2
FAM74A7	2
FAM83H	2
FAM86KP	2
FAM90A20	2
FAM90A23	2
FAM90A24	2
FAM90A2P	2
FAN1	2
FASTKD5	2
FAXDC2	2
FBLL1	2
FBLP1	2
FBXL12	2
FBXL18	2
FBXO36	2
FBXO45	2
FCHO2-DT	2
FCRLB	2
FGF19	2
FGF7P3	2
FIBCD1	2
FILNC1	2
FITM1	2
FKBP2	2
FKBP6	2
FLJ40194	2
FLJ40288	2
FLRT2	2
FLYWCH1	2
FMN2	2
FMNL1-DT	2
FNDC1	2
FNTB	2
FOLH1B	2
FOSB	2
FOXD1	2
FOXG1-AS1	2
FREM1	2
FRMD3-AS1	2
FRMPD2	2
FRMPD2B	2
FUBP3	2
FUCA1	2
FZD4-DT	2
G2E3	2
G2E3-AS1	2
G6PC1	2
GABBR1	2
GABRA6	2
GABRD	2
GAL3ST3	2
GALR3	2
GAPDHP24	2
GAPLINC	2
GAPVD1	2
GARIN2	2
GARRE1	2
GART	2
GATA4	2
GBA3	2
GBP5	2
GDPD1	2
GFY	2
GGT1	2
GHRHR	2
GIGYF1	2
GJC1	2
GJD3	2
GLIDR	2
GLRX3	2
GOLGA1	2
GOLGA2P9	2
GOLGA6GP	2
GOLGA6L1	2
GOLGA6L2	2
GOLGA7B-DT	2
GOLGA8T	2
GOLIM4	2
GOT1-DT	2
GPNMB	2
GPR152	2
GPR19	2
GPRASP1	2
GRK4	2
GRK7	2
GRM2	2
GRN	2
GSTA10P	2
GTPBP3	2
GUCY2C-AS1	2
H2BP1	2
HAS2-AS1	2
HCCAT5	2
HCG24	2
HCN2	2
HDGFP1	2
HECTD2-AS1	2
HERC2P3	2
HERC2P9	2
HES2	2
HES4	2
