sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619230	run_2026_06_01_004903	WES	q3	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619230.sidecar_metrics.yaml	6847136b1189c4f6f58dcf71557effa03dc3621a	749da4a441421ecacb0e90e652671b7e47bb4208a98c2a38c0a5bf9966a6e384	GRCh38	3151425851	mark_err10619230_sidecar_metrics_auto_render_test
