sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619212	run_2026_05_30_214724	WES	q1	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619212.sidecar_metrics.yaml	47e6f854c0bad20e94cda0fe25929b191344e41d	568b97793e2a4b0dd788dd894f5e20d64e8cbb0aab48cd103adb2ecc1bb98fc0	GRCh38	3151425851	mark_err10619212_sidecar_metrics_auto_render_test
