gene_symbol	n_variants
ACADL	3
SDHA	2
SETD1B	2
SYNE1	2
ACOT9	1
AFG1L	1
AIFM3	1
AKR7A2	1
ALG12	1
ANK3	1
ANO4	1
BCO2	1
CPS1	1
DGUOK	1
DNAJC19	1
DOHH	1
DTYMK	1
DUS2	1
EXOSC3	1
FASTKD5	1
FLNA	1
GLB1	1
GRM7	1
GRN	1
HERC2	1
ITGB4	1
KIF1A	1
KMT2A	1
LYRM7	1
MACF1	1
MAST4	1
METTL15	1
MRPL22	1
MRPL45	1
MRPL49	1
MSL2	1
MTG2	1
NLRX1	1
NME4	1
NSRP1	1
PGM2L1	1
PHYH	1
PNPT1	1
POLRMT	1
PRODH	1
PTPN23	1
PUSL1	1
RALGAPA1	1
SARDH	1
SCN10A	1
SEMA6B	1
SLC25A45	1
SLC25A53	1
TIAM1	1
TIMM29	1
TMEM126B	1
TMEM143	1
TSPO	1
VPS13A	1
VWA8	1
WDR62	1
