sample_id	run_id	assay_type	run_classification	assay_metadata_status	run_notes	pipeline_version	status	machine_id	config_path	git_commit	config_hash	reference_genome	reference_fasta_hash_or_size	execution_profile
ERR10619225	run_2026_05_31_091242	WES	q3	available	epilepsy_wes_cross_run_cohort	v1.0	completed	VandPyMolGPUResearch	config/config.mark.err10619225.sidecar_metrics.yaml	ac3eea9de358a0bcd29ee90d6cdc49be444bc977	0eb5dae734906206fae2516ee86d11fcd4971b47b0c18303ca444e5fd54b88dd	GRCh38	3151425851	mark_err10619225_sidecar_metrics_auto_render_test
